Temperature,Humidity,Minute_Of_Day,LED_Energy_Wh,LED_On
21.2,39.7,660,20,1
21.2,39.73,670,10,1
21.2,39.73,680,0,0
21.2,39.9,690,0,0
21.2,39.9,700,0,0
21.1333333333333,39.9,710,0,0
21.2,39.8266666666667,720,0,0
21.1,39.76,730,0,0
21.1,39.7,740,0,0
21.1,39.6633333333333,750,0,0
21.1,39.59,760,0,0
21.1,39.59,770,0,0
21.1,39.56,780,0,0
21.1,39.5,790,0,0
21.1,39.4,800,0,0
21.1,39.4,810,0,0
21.1,39.4,820,0,0
21.1,39.3266666666667,830,0,0
21.1,39.29,840,0,0
21.1,39.29,850,0,0
21.1,39.29,860,0,0
21.1,39.23,870,0,0
21.033333333333296,39.1266666666667,880,0,0
21.1,39.2,890,0,0
21.1,39.2,900,0,0
21.1,39.2,910,0,0
21.1,39.09,920,0,0
21.1,39.09,930,0,0
21.033333333333296,39.09,940,0,0
21.05,39.045,950,0,0
21.033333333333296,39.03,960,0,0
21.0,39.0,970,0,0
21.0,39.0,980,0,0
21.0,39.0,990,0,0
21.0,39.0,1000,0,0
21.0,39.0,1010,0,0
21.0,39.0,1020,0,0
21.0,38.9,1030,0,0
21.0,38.8266666666667,1040,0,0
20.963333333333296,38.76,1050,0,0
20.963333333333296,38.7,1060,0,0
20.963333333333296,38.79,1070,0,0
20.89,38.79,1080,0,0
21.0,38.8266666666667,1090,0,0
21.0,38.9,1100,0,0
21.033333333333296,40.66666666666671,1110,0,0
21.1666666666667,46.46,1120,0,0
21.39,48.33333333333329,1130,10,1
21.463333333333296,46.4,1140,10,1
21.5,44.995,1150,0,0
21.6,43.393333333333295,1160,0,0
21.6,42.66666666666671,1170,0,0
21.7,42.033333333333296,1180,10,1
21.7,41.4266666666667,1190,0,0
21.79,41.0266666666667,1200,10,1
21.8566666666667,40.7666666666667,1210,10,1
22.0,40.5266666666667,1220,30,1
22.066666666666695,40.3266666666667,1230,30,1
22.1,40.0266666666667,1240,20,1
22.1666666666667,39.8266666666667,1250,20,1
22.2,39.6633333333333,1260,0,0
22.2,39.53,1270,0,0
22.29,39.6266666666667,1280,0,0
22.29,39.6266666666667,1290,0,0
22.29,39.5,1300,0,0
22.29,39.433333333333294,1310,0,0
22.29,39.463333333333296,1320,10,1
22.29,39.59,1330,10,1
22.29,39.73,1340,0,0
22.29,39.7675,1350,0,0
22.29,39.7,1360,0,0
22.2,39.59,1370,0,0
22.2,39.53,1380,0,0
22.2,39.5,1390,0,0
22.2,39.5,1400,0,0
22.1,39.5,1410,0,0
22.1,39.56,1420,0,0
22.1,39.59,1430,0,0
22.033333333333296,39.53,0,0,0
22.0,39.5,10,0,0
22.0,39.5,20,0,0
22.0,39.5,30,0,0
21.9266666666667,39.5,40,0,0
21.89,39.5,50,0,0
21.89,39.5,60,0,0
21.8566666666667,39.4666666666667,70,0,0
21.79,39.4,80,0,0
21.79,39.4,90,0,0
21.79,39.4,100,0,0
21.73,39.4,110,0,0
21.7,39.4,120,0,0
21.7,39.4,130,0,0
21.7,39.433333333333294,140,0,0
21.6333333333333,39.5,150,0,0
21.6,39.5,160,0,0
21.6,39.5,170,0,0
21.5,39.5,180,0,0
21.5,39.56,190,0,0
21.5,39.53,200,0,0
21.5,39.59,210,0,0
21.39,39.5,220,0,0
21.39,39.5,230,0,0
21.39,39.5,240,0,0
21.39,39.5,250,0,0
21.39,39.5,260,0,0
21.39,39.5,270,0,0
21.3566666666667,39.5,280,0,0
21.29,39.5,290,0,0
21.29,39.59,300,0,0
21.2,39.5,310,0,0
21.2,39.5,320,0,0
21.2,39.5,330,0,0
21.2,39.5,340,0,0
21.2,39.59,350,0,0
21.2,39.59,360,0,0
21.1,39.59,370,0,0
21.1,39.59,380,0,0
21.1,39.59,390,0,0
21.1,39.59,400,0,0
21.1,39.6266666666667,410,0,0
21.1,39.7,420,10,1
21.0,39.73,430,0,0
21.0,40.1233333333333,440,10,1
21.1,40.6266666666667,450,0,0
21.033333333333296,40.6266666666667,460,0,0
21.0,40.5666666666667,470,0,0
21.0,40.6266666666667,480,0,0
21.0,40.45,490,0,0
21.0,40.29,500,0,0
21.0,40.29,510,0,0
21.0,40.433333333333294,520,10,1
21.0,40.5,530,10,1
21.0,40.4,540,0,0
21.0,40.4,550,0,0
20.89,40.7,560,0,0
20.89,40.7,570,0,0
20.89,40.7666666666667,580,0,0
20.89,40.8266666666667,590,0,0
20.89,40.6633333333333,600,0,0
20.89,40.59,610,0,0
21.0,40.5,620,0,0
21.0,40.433333333333294,630,0,0
21.0,40.433333333333294,640,0,0
21.0,40.5,650,0,0
21.0,40.4666666666667,660,0,0
21.0,40.4,670,0,0
21.0,40.53,680,0,0
21.075,40.87,690,0,0
21.1,41.1633333333333,700,0,0
21.1333333333333,43.393333333333295,710,0,0
21.2,42.86,720,0,0
21.29,43.0266666666667,730,0,0
21.3566666666667,42.9,740,0,0
21.39,42.6333333333333,750,0,0
21.39,42.433333333333294,760,0,0
21.39,42.26,770,0,0
21.463333333333296,42.1266666666667,780,0,0
21.5,41.9666666666667,790,10,1
21.5,41.8266666666667,800,0,0
21.5,41.863333333333294,810,0,0
21.566666666666695,41.79,820,0,0
21.6333333333333,41.79,830,0,0
21.7,41.73,840,0,0
21.79,41.56,850,0,0
21.79,41.433333333333294,860,0,0
21.89,41.33333333333329,870,0,0
21.9725,41.1175,880,0,0
22.0,41.09,890,0,0
22.1,41.2,900,0,0
22.1666666666667,41.4,910,0,0
22.23,41.7666666666667,920,0,0
22.29,41.9,930,10,1
22.323333333333295,41.7966666666667,940,0,0
22.39,41.39,950,0,0
22.39,41.1333333333333,960,0,0
22.463333333333296,41.0,970,0,0
22.5,40.79,980,0,0
22.5,40.6566666666667,990,0,0
22.6,40.4666666666667,1000,0,0
22.6,40.4,1010,0,0
22.6,40.26,1020,0,0
22.6,40.26,1030,0,0
22.6,40.29,1040,10,1
22.6,40.29,1050,0,0
22.7,40.6266666666667,1060,0,0
22.7,40.76,1070,0,0
22.79,40.6,1080,30,1
22.89,40.6266666666667,1090,20,1
22.89,40.5,1100,20,1
23.0,40.5,1110,20,1
23.066666666666695,40.5,1120,20,1
23.1333333333333,40.463333333333296,1130,0,0
23.2,40.53,1140,10,1
23.23,42.9,1150,0,0
23.3566666666667,49.5666666666667,1160,10,1
23.5,48.2333333333333,1170,10,1
23.5,47.433333333333294,1180,10,1
23.6,45.1333333333333,1190,10,1
23.6666666666667,43.933333333333294,1200,10,1
23.6,42.83333333333329,1210,0,0
23.6,42.1,1220,0,0
23.6666666666667,41.46,1230,10,1
23.6,40.8666666666667,1240,0,0
23.6,40.79,1250,0,0
23.6,40.73,1260,0,0
23.6,40.6633333333333,1270,0,0
23.525,40.47,1280,0,0
23.5,40.23,1290,0,0
23.5,40.0266666666667,1300,10,1
23.4266666666667,39.7666666666667,1310,0,0
23.39,39.6333333333333,1320,0,0
23.39,39.5,1330,10,1
23.3566666666667,39.56,1340,0,0
23.29,39.69333333333329,1350,0,0
23.26,39.5266666666667,1360,0,0
23.2,39.3266666666667,1370,0,0
23.2,39.1633333333333,1380,10,1
23.2,39.03,1390,0,0
23.1,38.9,1400,0,0
23.1,38.9666666666667,1410,0,0
23.066666666666695,38.863333333333294,1420,0,0
23.0,38.73,1430,0,0
23.0,38.59,0,0,0
23.0,38.59,10,0,0
22.963333333333296,38.4666666666667,20,0,0
22.865,38.3725,30,0,0
22.79,38.23,40,0,0
22.79,38.09,50,0,0
22.79,38.03,60,0,0
22.7,38.0,70,0,0
22.7,37.933333333333294,80,0,0
22.6666666666667,37.863333333333294,90,0,0
22.6,37.79,100,0,0
22.6,37.79,110,0,0
22.533333333333296,37.73,120,0,0
22.5,37.7,130,0,0
22.5,37.7,140,0,0
22.39,37.59,150,0,0
22.39,37.59,160,0,0
22.29,37.59,170,0,0
22.29,37.59,180,0,0
22.29,37.59,190,0,0
22.23,37.53,200,0,0
22.2,37.5,210,0,0
22.2,37.5,220,0,0
22.1,37.5,230,0,0
22.1,37.5,240,0,0
22.1,37.5,250,0,0
22.0,37.4,260,0,0
22.0,37.4,270,0,0
22.0,37.4,280,0,0
22.0,37.4,290,0,0
21.89,37.4,300,0,0
21.89,37.4,310,0,0
21.79,37.29,320,0,0
21.79,37.29,330,0,0
21.79,37.29,340,0,0
21.73,37.29,350,0,0
21.7,37.29,360,0,0
21.7,37.363333333333294,370,0,0
21.6666666666667,37.363333333333294,380,0,0
21.6666666666667,37.363333333333294,390,0,0
21.6,37.29,400,0,0
21.6,37.363333333333294,410,0,0
21.6,37.4,420,0,0
21.525,37.4,430,0,0
21.5,37.4,440,0,0
21.5,37.5,450,0,0
21.5,37.5,460,0,0
21.4266666666667,37.433333333333294,470,0,0
21.4266666666667,37.56,480,0,0
21.39,37.6266666666667,490,0,0
21.39,37.76,500,0,0
21.39,37.933333333333294,510,0,0
21.39,38.19333333333329,520,0,0
21.39,38.463333333333296,530,0,0
21.39,38.6633333333333,540,0,0
21.39,39.0666666666667,550,0,0
21.39,39.2,560,0,0
21.39,39.2,570,0,0
21.39,39.26,580,0,0
21.39,39.36,590,0,0
21.39,39.56,600,0,0
21.39,39.76,610,0,0
21.39,39.795,620,0,0
21.39,39.9666666666667,630,0,0
21.39,40.03,640,0,0
21.39,40.223333333333294,650,10,1
21.3566666666667,40.29,660,0,0
21.29,40.363333333333294,670,0,0
21.29,40.4,680,0,0
21.29,40.4,690,0,0
21.39,40.4,700,10,1
21.39,40.4666666666667,710,20,1
21.39,40.53,720,10,1
21.39,40.53,730,20,1
21.4266666666667,40.823333333333295,740,10,1
21.5,41.363333333333294,750,10,1
21.5,41.29,760,20,1
21.566666666666695,41.5633333333333,770,10,1
21.7,42.09,780,20,1
21.76,42.1633333333333,790,10,1
21.79,42.09,800,0,0
21.79,42.2966666666667,810,0,0
21.89,43.09,820,0,0
22.0,42.93,830,0,0
22.0,42.79,840,0,0
22.0,42.6633333333333,850,0,0
22.0,42.59,860,0,0
22.0,42.4666666666667,870,0,0
22.0,42.3266666666667,880,0,0
22.0,42.26,890,0,0
22.0,42.1266666666667,900,0,0
22.0,41.9666666666667,910,0,0
22.0,41.9,920,0,0
22.0,41.76,930,0,0
22.0,41.7,940,0,0
22.0,41.59,950,0,0
22.0,41.53,960,0,0
22.0,41.5,970,0,0
22.0,41.83333333333329,980,0,0
22.0,42.09,990,10,1
22.0,42.03,1000,0,0
21.89,41.9,1010,0,0
22.0,41.79,1020,10,1
22.0,41.73,1030,0,0
21.963333333333296,41.7,1040,0,0
21.963333333333296,41.7,1050,10,1
21.963333333333296,41.7,1060,0,0
21.89,41.7,1070,10,1
21.963333333333296,41.59,1080,0,0
21.89,41.59,1090,10,1
21.89,41.5,1100,0,0
21.89,41.5,1110,0,0
21.89,41.4,1120,0,0
21.89,41.4,1130,10,1
21.8566666666667,41.463333333333296,1140,0,0
21.8566666666667,41.863333333333294,1150,0,0
21.9266666666667,44.76333333333329,1160,10,1
22.066666666666695,46.8966666666667,1170,10,1
22.2,45.8,1180,20,1
22.26,45.8,1190,40,1
22.29,44.6233333333333,1200,30,1
22.315,43.9475,1210,30,1
22.39,43.5666666666667,1220,30,1
22.4266666666667,43.4,1230,0,0
22.5,43.3266666666667,1240,0,0
22.6,43.29,1250,0,0
22.6666666666667,43.29,1260,0,0
22.7,43.1633333333333,1270,0,0
22.76,43.03,1280,10,1
22.823333333333295,42.863333333333294,1290,0,0
22.89,42.73,1300,0,0
22.89,42.56,1310,0,0
22.89,42.433333333333294,1320,0,0
23.0,42.26,1330,0,0
23.0,42.1266666666667,1340,0,0
23.0,42.0,1350,0,0
23.0,41.933333333333294,1360,10,1
23.0,42.2,1370,0,0
23.0,42.0666666666667,1380,0,0
23.0,42.09,1390,0,0
23.0,42.03,1400,0,0
23.0,41.95,1410,0,0
23.0,41.76,1420,0,0
23.0,41.6266666666667,1430,0,0
23.0,41.4666666666667,0,0,0
23.0,41.3266666666667,10,0,0
23.0,41.26,20,0,0
22.9266666666667,41.1266666666667,30,0,0
22.89,41.0,40,0,0
22.89,40.933333333333294,50,0,0
22.89,40.79,60,0,0
22.89,40.79,70,0,0
22.89,40.7,80,10,1
22.89,40.6266666666667,90,0,0
22.89,40.56,100,0,0
22.89,40.5,110,0,0
22.89,40.4,120,0,0
22.89,40.3266666666667,130,0,0
22.89,40.26,140,0,0
22.89,40.2,150,0,0
22.84,40.09,160,0,0
22.79,40.0,170,0,0
22.79,39.933333333333294,180,0,0
22.79,39.9,190,0,0
22.79,39.9,200,0,0
22.79,39.79,210,0,0
22.79,39.79,220,0,0
22.79,39.79,230,0,0
22.79,39.79,240,0,0
22.79,39.7,250,0,0
22.79,39.7,260,0,0
22.7,39.6633333333333,270,0,0
22.7,39.59,280,0,0
22.7,39.59,290,0,0
22.7,39.59,300,0,0
22.7,39.5,310,0,0
22.7,39.5,320,0,0
22.6,39.4,330,0,0
22.6,39.4,340,0,0
22.6,39.363333333333294,350,0,0
22.6,39.29,360,0,0
22.6,39.29,370,0,0
22.6,39.29,380,0,0
22.6,39.29,390,0,0
22.566666666666695,39.2,400,0,0
22.5,39.2,410,0,0
22.5,39.1633333333333,420,0,0
22.5,39.09,430,0,0
22.5,39.09,440,0,0
22.5,39.09,450,0,0
22.463333333333296,38.9666666666667,460,0,0
22.39,38.9,470,0,0
22.39,38.9,480,0,0
22.39,38.9,490,0,0
22.39,38.9,500,0,0
22.323333333333295,38.8266666666667,510,0,0
22.29,38.79,520,0,0
22.29,38.99,530,0,0
22.39,39.3266666666667,540,0,0
22.39,40.1333333333333,550,0,0
22.39,40.995,560,0,0
22.4266666666667,41.1566666666667,570,0,0
22.5,41.29,580,0,0
22.5,41.433333333333294,590,10,1
22.566666666666695,41.5,600,0,0
22.6,41.363333333333294,610,0,0
22.6,41.1566666666667,620,0,0
22.533333333333296,41.0266666666667,630,10,1
22.533333333333296,40.8266666666667,640,0,0
22.6,40.6333333333333,650,0,0
22.6,40.433333333333294,660,0,0
22.566666666666695,40.29,670,0,0
22.566666666666695,40.09666666666671,680,0,0
22.5,39.76,690,0,0
22.5,39.5666666666667,700,0,0
22.566666666666695,39.363333333333294,710,0,0
22.566666666666695,39.23,720,0,0
22.6,39.06,730,0,0
22.6,38.933333333333294,740,0,0
22.6,38.79,750,0,0
22.6,38.695,760,0,0
22.6,38.53,770,0,0
22.6,38.4,780,0,0
22.6,38.3266666666667,790,0,0
22.6,38.1633333333333,800,0,0
22.6,38.03,810,0,0
22.6,37.9,820,0,0
22.6666666666667,37.9,830,0,0
22.6333333333333,37.7,840,0,0
22.6333333333333,37.6266666666667,850,0,0
22.7,37.56,860,0,0
22.7,37.433333333333294,870,0,0
22.7,37.26,880,0,0
22.76,37.2,890,0,0
22.79,37.09,900,0,0
22.79,37.03,910,0,0
22.79,36.863333333333294,920,0,0
22.8566666666667,36.79,930,0,0
22.89,36.76,940,0,0
22.89,36.6725,950,0,0
22.89,36.6633333333333,960,0,0
22.89,36.7,970,0,0
22.89,36.7,980,0,0
22.89,36.6633333333333,990,0,0
22.89,36.53,1000,0,0
22.89,36.363333333333294,1010,0,0
22.89,36.29,1020,0,0
22.89,36.29,1030,0,0
22.823333333333295,36.23,1040,0,0
22.79,36.1266666666667,1050,0,0
22.79,36.26,1060,10,1
22.79,36.433333333333294,1070,0,0
22.79,36.56,1080,0,0
22.73,36.7,1090,0,0
22.73,36.7,1100,0,0
22.7,36.7,1110,0,0
22.7,36.7,1120,0,0
22.6666666666667,36.79,1130,0,0
22.6,36.863333333333294,1140,10,1
22.6,36.845,1150,0,0
22.6,37.0,1160,0,0
22.6,37.06,1170,0,0
22.6,37.1266666666667,1180,0,0
22.6,37.26,1190,0,0
22.5,37.36,1200,0,0
22.5,37.5,1210,0,0
22.5,37.59,1220,0,0
22.5,37.6633333333333,1230,0,0
22.5,37.79,1240,0,0
22.5,37.863333333333294,1250,0,0
22.39,37.933333333333294,1260,20,1
22.39,38.06,1270,10,1
22.39,38.23,1280,0,0
22.39,38.29,1290,0,0
22.29,38.29,1300,0,0
22.29,38.363333333333294,1310,0,0
22.29,38.4,1320,0,0
22.29,38.3266666666667,1330,0,0
22.2,38.29,1340,0,0
22.2,38.29,1350,0,0
22.1333333333333,38.29,1360,0,0
22.1,38.29,1370,0,0
22.1,38.29,1380,0,0
22.066666666666695,38.26,1390,0,0
22.0,38.2,1400,0,0
22.0,38.2,1410,0,0
22.0,38.26,1420,0,0
22.0,38.29,1430,0,0
21.9266666666667,38.29,0,0,0
21.89,38.29,10,0,0
21.89,38.29,20,0,0
21.8566666666667,38.29,30,0,0
21.79,38.29,40,0,0
21.79,38.29,50,0,0
21.79,38.29,60,0,0
21.7,38.29,70,0,0
21.7,38.29,80,0,0
21.7,38.29,90,0,0
21.7,38.29,100,0,0
21.7,38.29,110,0,0
21.7,38.29,120,0,0
21.7,38.29,130,0,0
21.6,38.29,140,0,0
21.6,38.29,150,0,0
21.6,38.26,160,0,0
21.6,38.26,170,0,0
21.6,38.2,180,0,0
21.6,38.2,190,0,0
21.5,38.2,200,0,0
21.5,38.2,210,0,0
21.5,38.2,220,0,0
21.5,38.2,230,0,0
21.5,38.2,240,0,0
21.5,38.2,250,0,0
21.5,38.2,260,0,0
21.5,38.26,270,0,0
21.5,38.29,280,0,0
21.4266666666667,38.23,290,0,0
21.39,38.2,300,0,0
21.39,38.29,310,0,0
21.39,38.29,320,0,0
21.39,38.29,330,0,0
21.39,38.29,340,0,0
21.29,38.29,350,0,0
21.29,38.29,360,0,0
21.29,38.29,370,0,0
21.29,38.29,380,0,0
21.29,38.29,390,0,0
21.29,38.29,400,0,0
21.26,38.29,410,0,0
21.2,38.29,420,0,0
21.2,38.29,430,0,0
21.2,38.363333333333294,440,0,0
21.2,38.433333333333294,450,0,0
21.2,38.56,460,0,0
21.2,38.76,470,0,0
21.2,38.76,480,0,0
21.2,38.845,490,0,0
21.23,39.2266666666667,500,0,0
21.29,39.56,510,0,0
21.29,39.9,520,10,1
21.29,39.9,530,0,0
21.29,39.963333333333296,540,0,0
21.3566666666667,40.1633333333333,550,0,0
21.39,40.29,560,0,0
21.39,40.43,570,10,1
21.463333333333296,40.6633333333333,580,10,1
21.39,40.59,590,30,1
21.39,40.73,600,20,1
21.39,40.863333333333294,610,20,1
21.4266666666667,40.86,620,20,1
21.5,41.0,630,10,1
21.5,41.0,640,0,0
21.5,41.0,650,0,0
21.533333333333296,40.863333333333294,660,0,0
21.6,40.73,670,0,0
21.7,40.79,680,0,0
21.7225,40.6725,690,0,0
21.8566666666667,40.5,700,0,0
22.033333333333296,40.363333333333294,710,0,0
22.1,40.823333333333295,720,0,0
22.23,41.06,730,0,0
22.29,40.8,740,0,0
22.39,40.1,750,0,0
22.463333333333296,39.8266666666667,760,0,0
22.6,39.6633333333333,770,0,0
22.6,39.463333333333296,780,0,0
22.7,39.363333333333294,790,0,0
22.7,39.23,800,0,0
22.79,38.9666666666667,810,0,0
22.79,38.9,820,0,0
22.89,38.963333333333296,830,0,0
22.963333333333296,39.03,840,0,0
23.1,39.0266666666667,850,0,0
23.1666666666667,38.9666666666667,860,10,1
23.23,39.06,870,0,0
23.29,39.06,880,0,0
23.29,38.25,890,0,0
23.39,38.06,900,0,0
23.39,37.933333333333294,910,0,0
23.4266666666667,37.9,920,10,1
23.5,37.8266666666667,930,0,0
23.6,38.0,940,0,0
23.6,38.19333333333329,950,10,1
23.6333333333333,45.33,960,0,0
23.7,50.33,970,0,0
23.7,47.2566666666667,980,0,0
23.7,44.7966666666667,990,0,0
23.7,43.26333333333329,1000,0,0
23.7,42.323333333333295,1010,0,0
23.7,41.36,1020,0,0
23.7,40.5666666666667,1030,0,0
23.7,39.93,1040,0,0
23.7,39.6566666666667,1050,0,0
23.6,39.363333333333294,1060,0,0
23.6666666666667,42.1566666666667,1070,0,0
23.65,45.145,1080,10,1
23.6,43.0933333333333,1090,0,0
23.6,42.3666666666667,1100,0,0
23.6,42.26333333333329,1110,0,0
23.6,41.323333333333295,1120,10,1
23.6333333333333,40.49,1130,0,0
23.6333333333333,39.9566666666667,1140,10,1
23.6,39.43,1150,0,0
23.6,39.1566666666667,1160,0,0
23.5,39.0,1170,0,0
23.5,39.06,1180,0,0
23.566666666666695,39.1633333333333,1190,0,0
23.5,39.09,1200,0,0
23.5,38.9666666666667,1210,0,0
23.5,38.8266666666667,1220,0,0
23.39,38.73,1230,0,0
23.463333333333296,38.79,1240,0,0
23.39,38.7,1250,0,0
23.39,38.7,1260,10,1
23.39,39.0266666666667,1270,0,0
23.365,38.795,1280,0,0
23.3566666666667,38.6266666666667,1290,0,0
23.29,38.5,1300,0,0
23.29,38.433333333333294,1310,10,1
23.29,38.363333333333294,1320,0,0
23.23,38.29,1330,0,0
23.2,38.2,1340,0,0
23.2,38.2,1350,0,0
23.1666666666667,38.2,1360,0,0
23.1,38.2,1370,0,0
23.1,38.2,1380,0,0
23.1,38.2,1390,0,0
23.0,38.09,1400,10,1
23.0,38.09,1410,0,0
22.963333333333296,38.09,1420,0,0
22.89,38.09,1430,0,0
22.89,38.09,0,0,0
22.823333333333295,38.03,10,0,0
22.79,37.9,20,0,0
22.79,37.9,30,0,0
22.79,37.9,40,0,0
22.7,37.9,50,10,1
22.7,37.9,60,0,0
22.7,37.863333333333294,70,0,0
22.7,37.79,80,0,0
22.6,37.76,90,0,0
22.6,37.7,100,0,0
22.6,37.7,110,0,0
22.6,37.7,120,0,0
22.6,37.7,130,0,0
22.533333333333296,37.7,140,10,1
22.5,37.7,150,0,0
22.5,37.7,160,0,0
22.5,37.73,170,0,0
22.5,37.79,180,0,0
22.39,37.7,190,0,0
22.39,37.7,200,0,0
22.39,37.7,210,0,0
22.39,37.7,220,0,0
22.29,37.7,230,0,0
22.29,37.7,240,0,0
22.29,37.7,250,0,0
22.29,37.73,260,0,0
22.29,37.73,270,0,0
22.2,37.6633333333333,280,0,0
22.2,37.6633333333333,290,0,0
22.2,37.73,300,0,0
22.2,38.0633333333333,310,0,0
22.2,38.4,320,10,1
22.2,38.4,330,0,0
22.1666666666667,38.433333333333294,340,0,0
22.1,38.5,350,0,0
22.1,38.5,360,0,0
22.1,38.433333333333294,370,0,0
22.1,38.363333333333294,380,0,0
22.033333333333296,38.23,390,0,0
22.0,38.2,400,0,0
22.0,38.2,410,0,0
22.0,38.23,420,0,0
22.0,38.43,430,0,0
22.0,38.45,440,0,0
22.0,38.5,450,0,0
22.0,38.433333333333294,460,0,0
22.0,38.4,470,0,0
22.0,38.4,480,0,0
21.89,38.4,490,0,0
21.89,38.4,500,0,0
21.89,38.4,510,0,0
21.89,38.4666666666667,520,0,0
21.89,38.5,530,0,0
21.89,38.5,540,0,0
21.79,38.4,550,0,0
21.8566666666667,38.4666666666667,560,0,0
21.8566666666667,38.4666666666667,570,0,0
21.79,38.4,580,0,0
21.79,38.5,590,0,0
21.79,38.5,600,0,0
21.79,38.53,610,0,0
21.79,38.59,620,0,0
21.79,38.59,630,0,0
21.79,38.7,640,0,0
21.79,38.7,650,0,0
21.79,38.79,660,0,0
21.79,38.79,670,0,0
21.79,38.8266666666667,680,0,0
21.79,38.9,690,0,0
21.79,38.933333333333294,700,0,0
21.79,39.0,710,0,0
21.79,38.9,720,0,0
21.79,38.8266666666667,730,0,0
21.79,39.1333333333333,740,0,0
21.8566666666667,39.5266666666667,750,0,0
21.89,39.73,760,0,0
21.89,39.73,770,0,0
22.0,40.4666666666667,780,0,0
22.0,40.1333333333333,790,0,0
22.0,39.76,800,0,0
22.066666666666695,39.7,810,0,0
22.1,39.59,820,0,0
22.1,39.5225,830,0,0
22.1,39.433333333333294,840,10,1
22.1333333333333,39.29,850,0,0
22.2,39.29,860,0,0
22.2,39.2,870,0,0
22.2,39.2,880,0,0
22.2,39.2,890,0,0
22.26,39.2,900,0,0
22.29,39.2,910,0,0
22.29,39.1266666666667,920,0,0
22.29,39.06,930,0,0
22.29,39.0,940,0,0
22.39,39.0,950,10,1
22.39,38.933333333333294,960,20,1
22.39,38.9,970,30,1
22.39,38.9,980,20,1
22.39,38.79,990,20,1
22.39,38.73,1000,20,1
22.39,38.6633333333333,1010,30,1
22.39,38.723333333333294,1020,20,1
22.445,40.895,1030,20,1
22.5,43.0,1040,20,1
22.5,42.5266666666667,1050,0,0
22.6,42.2666666666667,1060,0,0
22.6,43.933333333333294,1070,0,0
22.6,45.46,1080,0,0
22.6,45.1266666666667,1090,0,0
22.6333333333333,44.2333333333333,1100,20,1
22.7,43.69333333333329,1110,20,1
22.6,43.16,1120,30,1
22.6,42.5666666666667,1130,20,1
22.6,41.99,1140,20,1
22.6,41.73,1150,20,1
22.566666666666695,41.16,1160,30,1
22.5,40.9,1170,20,1
22.5,40.6633333333333,1180,0,0
22.5,40.463333333333296,1190,0,0
22.5,40.26,1200,0,0
22.5,40.1266666666667,1210,0,0
22.463333333333296,40.0266666666667,1220,0,0
22.39,39.8175,1230,0,0
22.39,39.79,1240,0,0
22.39,39.6333333333333,1250,0,0
22.39,39.56,1260,0,0
22.39,39.5,1270,0,0
22.323333333333295,39.5,1280,0,0
22.29,39.5,1290,10,1
22.29,39.5,1300,20,1
22.29,39.6566666666667,1310,20,1
22.23,39.863333333333294,1320,20,1
22.29,40.1566666666667,1330,30,1
22.23,40.29,1340,20,1
22.2,40.29,1350,20,1
22.2,40.29,1360,20,1
22.2,40.4,1370,20,1
22.1333333333333,40.4666666666667,1380,20,1
22.1,40.53,1390,30,1
22.1,40.59,1400,20,1
22.0,40.5,1410,20,1
22.0,40.5,1420,20,1
21.9266666666667,40.56,1430,20,1
21.963333333333296,40.59,0,30,1
21.89,40.59,10,20,1
21.89,40.59,20,10,1
21.89,40.59,30,0,0
21.89,40.8266666666667,40,0,0
21.823333333333295,40.9,50,0,0
21.79,40.9,60,0,0
21.79,40.9666666666667,70,0,0
21.79,40.9,80,0,0
21.79,40.9,90,0,0
21.76,40.9,100,0,0
21.7,40.9,110,0,0
21.7,40.79,120,0,0
21.7,40.79,130,0,0
21.7,40.79,140,0,0
21.7,40.73,150,0,0
21.7,40.7,160,0,0
21.7,40.6266666666667,170,0,0
21.65,40.6,180,0,0
21.6666666666667,40.56,190,0,0
21.6,40.433333333333294,200,0,0
21.6,40.4,210,0,0
21.6,40.4,220,0,0
21.6,40.4,230,0,0
21.6,40.3266666666667,240,0,0
21.533333333333296,40.29,250,0,0
21.533333333333296,40.29,260,0,0
21.5,40.29,270,0,0
21.5,40.29,280,0,0
21.5,40.2,290,0,0
21.5,40.2,300,0,0
21.5,40.2666666666667,310,0,0
21.5,40.6,320,10,1
21.5,40.76,330,0,0
21.5,40.6266666666667,340,0,0
21.5,40.59,350,0,0
21.5,40.59,360,0,0
21.5,40.59,370,0,0
21.5,40.56,380,0,0
21.5,40.5,390,10,1
21.5,40.4666666666667,400,0,0
21.5,40.4,410,0,0
21.5,40.4,420,0,0
21.5,40.4,430,0,0
21.5,40.433333333333294,440,0,0
21.5,40.5,450,10,1
21.5,40.5,460,0,0
21.5,40.5,470,0,0
21.5,40.5,480,10,1
21.5,40.5,490,0,0
21.5,40.5,500,0,0
21.5,40.5,510,0,0
21.5,40.5,520,0,0
21.5,40.5,530,0,0
21.5,40.5,540,0,0
21.5,40.5,550,0,0
21.5,40.5,560,0,0
21.5,40.5675,570,0,0
21.5,40.6633333333333,580,0,0
21.5,41.0666666666667,590,0,0
21.5,41.33333333333329,600,0,0
21.533333333333296,41.9966666666667,610,0,0
21.6,42.59,620,0,0
21.6,43.0,630,0,0
21.6,42.86,640,10,1
21.6666666666667,42.69333333333329,650,10,1
21.6,42.433333333333294,660,0,0
21.7,42.73,670,0,0
21.7,42.6566666666667,680,0,0
21.6333333333333,42.433333333333294,690,0,0
