Light_Intensity,Temperature,PIR,Minute_Of_Day,Room_Occupancy_Count,LED_On
18.5,25.0975,0,549,0,0
18.5,25.1125,0,549,0,0
18.75,25.0975,0,550,0,0
18.25,25.0325,0,550,0,0
18.5,24.9525,0,551,0,0
18.5,24.9825,0,552,0,0
18.5,24.985,0,552,0,0
18.5,24.9675,0,553,0,0
18.5,24.9675,0,553,0,0
18.5,24.9675,0,554,0,0
18.25,24.9675,0,554,0,0
18.5,24.9675,0,555,0,0
18.5,24.9825,0,555,0,0
18.5,24.9675,0,556,0,0
18.25,24.9825,0,556,0,0
18.5,24.9675,0,557,0,0
18.5,24.9825,0,557,0,0
18.5,24.9525,0,558,0,0
18.5,24.9675,0,558,0,0
18.5,24.985,0,559,0,0
18.75,24.9675,0,559,0,0
19.0,24.9825,1,560,0,0
18.75,24.985,0,561,0,0
18.5,25.0,0,561,0,0
19.0,25.0,0,562,0,0
19.0,25.0,0,562,0,0
18.75,25.029999999999998,0,563,0,0
19.0,25.015,0,563,0,0
19.0,25.029999999999998,0,564,0,0
18.75,25.029999999999998,0,564,0,0
19.0,25.0175,0,565,0,0
19.0,25.0325,0,566,0,0
19.25,25.015,0,567,0,0
19.0,25.015,0,567,0,0
19.0,25.0475,0,568,0,0
19.0,25.029999999999998,0,568,0,0
19.0,25.0,0,569,0,0
19.0,25.0,0,569,0,0
19.0,25.029999999999998,0,570,0,0
19.5,25.014999999999997,0,570,0,0
19.5,25.014999999999997,0,571,0,0
19.5,25.014999999999997,0,571,0,0
19.5,25.014999999999997,0,572,0,0
19.75,25.029999999999998,0,572,0,0
20.0,25.044999999999998,0,573,0,0
20.0,25.0475,0,573,0,0
20.0,25.0625,0,574,0,0
20.0,25.0475,0,574,0,0
20.5,25.0625,0,575,0,0
20.75,25.044999999999998,0,575,0,0
20.75,25.0475,0,576,0,0
20.25,25.029999999999998,0,576,0,0
19.5,25.029999999999998,0,577,0,0
19.5,25.044999999999998,0,577,0,0
19.5,25.0475,0,578,0,0
20.0,25.0475,0,578,0,0
20.25,25.0475,0,579,0,0
20.75,25.0325,0,579,0,0
20.75,25.015,0,580,0,0
20.75,25.0325,0,580,0,0
20.75,25.0325,0,581,0,0
21.0,25.0325,0,581,0,0
21.0,25.0325,0,582,0,0
21.25,25.0625,0,582,0,0
21.5,25.0475,0,583,0,0
21.5,25.0475,0,583,0,0
21.5,25.0325,0,584,0,0
21.5,25.0325,0,584,0,0
22.0,25.0475,0,585,0,0
22.0,25.0625,0,586,0,0
22.0,25.0625,0,586,0,0
22.0,25.0625,0,587,0,0
22.0,25.0625,0,587,0,0
22.0,25.0325,0,588,0,0
22.5,25.0325,0,588,0,0
22.5,25.0475,0,589,0,0
22.25,25.0625,0,589,0,0
22.0,25.0625,0,590,0,0
21.5,25.0475,0,591,0,0
21.0,25.0625,0,591,0,0
21.0,25.0625,0,592,0,0
21.0,25.0625,0,592,0,0
21.0,25.0925,0,593,0,0
21.0,25.095,0,593,0,0
21.5,25.0925,0,594,0,0
21.5,25.0625,0,594,0,0
22.0,25.0625,0,595,0,0
23.0,25.0775,0,595,0,0
23.5,25.0475,0,596,0,0
23.5,25.0625,0,596,0,0
23.5,25.0625,0,597,0,0
23.5,25.0775,0,597,0,0
23.75,25.0775,0,598,0,0
23.75,25.0775,0,598,0,0
23.5,25.0775,0,599,0,0
23.0,25.0775,0,599,0,0
23.5,25.0925,0,600,0,0
24.25,25.0625,0,600,0,0
24.25,25.0775,0,601,0,0
23.75,25.0625,0,601,0,0
23.5,25.0775,0,602,0,0
23.5,25.0925,0,602,0,0
23.0,25.0925,0,603,0,0
23.25,25.0925,0,603,0,0
23.0,25.11,0,604,0,0
23.0,25.0925,0,604,0,0
23.0,25.125,0,605,0,0
23.0,25.125,0,605,0,0
23.5,25.125,0,606,0,0
23.5,25.125,0,606,0,0
23.25,25.11,0,607,0,0
23.5,25.11,0,607,0,0
23.75,25.11,0,608,0,0
24.0,25.125,0,608,0,0
24.0,25.125,0,609,0,0
23.75,25.11,0,609,0,0
23.25,25.0925,0,610,0,0
23.0,25.0775,0,610,0,0
22.75,25.127499999999998,0,611,0,0
22.75,25.127499999999998,0,611,0,0
22.75,25.0925,0,612,0,0
23.75,25.125,0,612,0,0
24.5,25.1425,0,613,0,0
25.25,25.125,0,613,0,0
25.5,25.14,0,614,0,0
25.5,25.14,0,615,0,0
24.75,25.125,0,615,0,0
25.0,25.1425,0,616,0,0
25.25,25.125,0,616,0,0
25.0,25.11,0,617,0,0
24.5,25.1725,0,617,0,0
24.25,25.1425,0,618,0,0
23.75,25.1425,0,618,0,0
24.25,25.175,0,619,0,0
24.75,25.16,0,619,0,0
25.25,25.16,0,620,0,0
25.75,25.16,0,620,0,0
26.0,25.1425,0,621,0,0
26.0,25.145,0,621,0,0
26.0,25.1425,0,622,0,0
25.75,25.125,0,622,0,0
25.5,25.127499999999998,0,623,0,0
26.0,25.1425,0,623,0,0
26.0,25.1575,0,624,0,0
25.75,25.16,0,624,0,0
25.25,25.1425,0,625,0,0
25.25,25.1425,0,625,0,0
25.0,25.145,0,626,0,0
25.25,25.1575,0,626,0,0
25.75,25.127499999999998,0,627,0,0
25.75,25.1575,0,627,0,0
25.5,25.1575,0,628,0,0
25.5,25.1575,0,628,0,0
25.75,25.1575,0,629,0,0
25.5,25.174999999999997,0,629,0,0
25.75,25.1575,0,630,0,0
26.25,25.19,0,630,0,0
26.75,25.189999999999998,0,631,0,0
26.75,25.189999999999998,0,631,0,0
26.5,25.189999999999998,0,632,0,0
26.25,25.189999999999998,0,632,0,0
26.5,25.189999999999998,0,633,0,0
26.25,25.205,0,633,0,0
26.0,25.205,0,634,0,0
26.5,25.189999999999998,0,634,0,0
26.75,25.189999999999998,0,635,0,0
26.75,25.189999999999998,0,635,0,0
26.5,25.189999999999998,0,636,0,0
26.25,25.189999999999998,0,636,0,0
26.0,25.189999999999998,0,637,0,0
26.5,25.189999999999998,0,637,0,0
26.25,25.189999999999998,0,638,0,0
26.75,25.189999999999998,0,639,0,0
26.5,25.189999999999998,0,639,0,0
26.25,25.189999999999998,0,640,0,0
26.25,25.189999999999998,0,640,0,0
26.25,25.189999999999998,0,641,0,0
26.75,25.189999999999998,0,641,0,0
26.5,25.174999999999997,0,642,0,0
26.75,25.205,0,642,0,0
26.75,25.189999999999998,0,643,0,0
27.25,25.174999999999997,0,644,0,0
27.25,25.189999999999998,0,644,0,0
28.25,25.174999999999997,0,645,0,0
28.5,25.174999999999997,0,645,0,0
28.5,25.205,0,646,0,0
28.5,25.189999999999998,0,646,0,0
28.75,25.189999999999998,0,647,0,0
29.25,25.205,0,647,0,0
29.75,25.205,0,648,0,0
29.5,25.22,0,648,0,0
29.25,25.22,0,649,0,0
28.75,25.22,0,649,0,0
29.0,25.205,0,650,0,0
28.75,25.22,0,650,0,0
28.75,25.22,0,651,0,0
28.5,25.205,0,651,0,0
28.5,25.22,0,652,0,0
28.25,25.22,0,652,0,0
27.25,25.22,0,653,0,0
27.25,25.22,0,653,0,0
27.25,25.22,0,654,0,0
26.75,25.22,0,654,0,0
27.75,25.22,0,655,0,0
29.0,25.205,0,655,0,0
30.0,25.22,0,656,0,0
30.0,25.22,0,656,0,0
29.75,25.205,0,657,0,0
29.75,25.205,0,657,0,0
30.0,25.2375,0,658,0,0
30.5,25.22,0,658,0,0
31.0,25.205,0,659,0,0
31.25,25.2375,0,659,0,0
31.5,25.205,0,660,0,0
31.5,25.189999999999998,0,660,0,0
31.75,25.205,0,661,0,0
32.25,25.189999999999998,0,661,0,0
29.75,25.205,1,662,0,0
30.5,25.205,0,663,0,0
30.25,25.22,0,663,0,0
30.5,25.235,0,664,0,0
30.5,25.235,0,664,0,0
30.5,25.235,0,665,0,0
30.5,25.22,0,665,0,0
30.75,25.205,0,666,0,0
31.25,25.205,0,666,0,0
31.25,25.2375,0,667,0,0
31.5,25.22,0,667,0,0
31.5,25.2525,0,668,0,0
30.25,25.2375,0,668,0,0
30.0,25.267500000000002,0,669,0,0
30.5,25.2525,0,669,0,0
30.75,25.2375,0,670,0,0
30.25,25.2525,0,670,0,0
30.25,25.2525,0,671,0,0
30.0,25.267500000000002,0,671,0,0
30.0,25.2525,0,672,0,0
30.25,25.2525,0,672,0,0
31.75,25.2525,0,673,0,0
32.5,25.2525,0,673,0,0
32.5,25.2525,0,674,0,0
33.0,25.267500000000002,0,674,0,0
33.0,25.2525,0,675,0,0
32.25,25.267500000000002,0,675,0,0
32.25,25.2525,0,676,0,0
32.0,25.2525,0,676,0,0
32.0,25.2525,0,677,0,0
34.25,25.267500000000002,0,677,0,0
34.25,25.267500000000002,0,678,0,0
33.0,25.267500000000002,0,678,0,0
32.0,25.2525,0,679,0,0
31.25,25.2525,0,679,0,0
29.75,25.267500000000002,0,680,0,0
29.75,25.282500000000002,0,680,0,0
29.75,25.282500000000002,0,681,0,0
30.25,25.267500000000002,0,681,0,0
30.75,25.2525,0,682,0,0
31.75,25.2525,0,682,0,0
32.25,25.2525,0,683,0,0
32.0,25.2375,0,683,0,0
31.25,25.2525,0,684,0,0
30.5,25.2525,0,684,0,0
30.5,25.267500000000002,0,685,0,0
31.0,25.2525,0,685,0,0
31.25,25.267500000000002,0,686,0,0
30.75,25.267500000000002,0,687,0,0
30.0,25.282500000000002,0,687,0,0
29.5,25.267500000000002,0,688,0,0
29.5,25.2525,0,688,0,0
30.0,25.267500000000002,0,689,0,0
33.75,25.267500000000002,0,689,0,0
32.25,25.267500000000002,0,690,0,0
31.5,25.3,0,690,0,0
30.5,25.282500000000002,0,691,0,0
30.25,25.2975,0,691,0,0
30.25,25.3,0,692,0,0
30.25,25.282500000000002,0,692,0,0
30.5,25.2825,0,693,0,0
31.25,25.282500000000002,0,693,0,0
31.5,25.2825,0,694,0,0
33.75,25.2975,0,694,0,0
34.25,25.282500000000002,0,695,0,0
34.25,25.282500000000002,0,695,0,0
36.0,25.267500000000002,0,696,0,0
35.25,25.282500000000002,0,696,0,0
34.75,25.267500000000002,0,697,0,0
34.0,25.285,0,697,0,0
32.75,25.282500000000002,0,698,0,0
33.0,25.3,0,699,0,0
33.0,25.3,0,699,0,0
32.25,25.282500000000002,0,700,0,0
31.25,25.282500000000002,0,700,0,0
31.0,25.282500000000002,0,701,0,0
31.0,25.267500000000002,0,701,0,0
32.0,25.282500000000002,0,702,0,0
33.5,25.267500000000002,0,702,0,0
33.25,25.3125,0,703,0,0
33.75,25.2975,0,703,0,0
34.0,25.282500000000002,0,704,0,0
36.0,25.282500000000002,0,704,0,0
36.0,25.282500000000002,0,705,0,0
37.25,25.2825,0,705,0,0
35.0,25.282500000000002,0,706,0,0
33.75,25.282500000000002,0,706,0,0
35.25,25.314999999999998,0,707,0,0
35.75,25.314999999999998,0,707,0,0
35.5,25.314999999999998,0,708,0,0
35.0,25.314999999999998,0,708,0,0
35.0,25.33,0,709,0,0
34.0,25.314999999999998,0,709,0,0
35.0,25.3,0,710,0,0
38.25,25.33,0,711,0,0
37.75,25.314999999999998,0,711,0,0
37.75,25.3125,0,712,0,0
36.75,25.314999999999998,0,712,0,0
36.5,25.3,0,713,0,0
36.75,25.33,0,713,0,0
38.5,25.314999999999998,0,714,0,0
38.25,25.2975,0,714,0,0
37.0,25.2975,0,715,0,0
35.75,25.314999999999998,0,716,0,0
36.5,25.3125,0,716,0,0
35.5,25.3275,0,717,0,0
34.0,25.3125,0,717,0,0
33.5,25.3125,0,718,0,0
36.5,25.33,0,718,0,0
37.5,25.33,0,719,0,0
37.25,25.33,0,719,0,0
37.25,25.314999999999998,0,720,0,0
35.5,25.33,0,720,0,0
35.0,25.3275,0,721,0,0
35.0,25.3275,0,721,0,0
37.25,25.345,0,722,0,0
40.0,25.345,0,722,0,0
39.5,25.2975,0,723,0,0
40.25,25.3125,0,723,0,0
41.25,25.3275,0,724,0,0
41.5,25.3275,0,724,0,0
41.25,25.2975,0,725,0,0
41.25,25.3125,0,725,0,0
39.5,25.2975,0,726,0,0
40.75,25.3275,0,726,0,0
41.0,25.3125,0,727,0,0
41.5,25.3275,0,727,0,0
41.25,25.3275,0,728,0,0
41.0,25.3275,0,728,0,0
40.75,25.3125,0,729,0,0
39.25,25.3275,0,729,0,0
39.0,25.3125,0,730,0,0
40.25,25.3275,0,730,0,0
41.25,25.3275,0,731,0,0
41.5,25.345,0,731,0,0
42.75,25.345,0,732,0,0
41.75,25.3425,0,732,0,0
42.0,25.345,0,733,0,0
41.75,25.345,0,733,0,0
41.75,25.3425,0,734,0,0
41.5,25.3275,0,735,0,0
40.75,25.36,0,735,0,0
42.25,25.36,0,736,0,0
41.5,25.3425,0,736,0,0
42.0,25.36,0,737,0,0
41.0,25.36,0,737,0,0
40.5,25.36,0,738,0,0
41.25,25.36,0,738,0,0
40.25,25.3425,0,739,0,0
38.75,25.3425,0,739,0,0
39.25,25.345,0,740,0,0
38.5,25.345,0,740,0,0
37.75,25.345,0,741,0,0
38.0,25.36,0,741,0,0
37.75,25.3275,0,742,0,0
37.5,25.3425,0,742,0,0
37.5,25.3425,0,743,0,0
37.75,25.345,0,743,0,0
38.0,25.36,0,744,0,0
38.5,25.375,0,744,0,0
40.75,25.345,0,745,0,0
39.75,25.36,0,745,0,0
40.0,25.36,0,746,0,0
41.0,25.36,0,746,0,0
41.25,25.36,0,747,0,0
41.5,25.377499999999998,0,747,0,0
41.5,25.377499999999998,0,748,0,0
41.5,25.36,0,748,0,0
41.5,25.377499999999998,0,749,0,0
41.0,25.36,0,749,0,0
41.0,25.377499999999998,0,750,0,0
41.0,25.36,0,750,0,0
41.5,25.377499999999998,0,751,0,0
41.5,25.3925,0,751,0,0
41.25,25.377499999999998,0,752,0,0
40.75,25.3925,0,752,0,0
40.25,25.377499999999998,0,753,0,0
39.25,25.377499999999998,0,753,0,0
39.75,25.3925,0,754,0,0
41.0,25.377499999999998,0,754,0,0
41.0,25.3925,0,755,0,0
41.0,25.3925,0,755,0,0
40.0,25.377499999999998,0,756,0,0
40.5,25.4075,0,757,0,0
40.75,25.377499999999998,0,757,0,0
40.25,25.377499999999998,0,758,0,0
40.5,25.377499999999998,0,758,0,0
40.75,25.3925,0,759,0,0
40.75,25.3925,0,760,0,0
40.25,25.377499999999998,0,760,0,0
39.25,25.3925,0,761,0,0
38.75,25.377499999999998,0,761,0,0
39.25,25.4075,0,762,0,0
39.25,25.377499999999998,0,762,0,0
38.75,25.3925,0,763,0,0
38.75,25.4075,0,763,0,0
38.75,25.3925,0,764,0,0
39.0,25.4075,0,764,0,0
39.5,25.3925,0,765,0,0
41.0,25.4075,0,765,0,0
41.0,25.3925,0,766,0,0
40.75,25.4075,0,766,0,0
40.75,25.4075,0,767,0,0
40.75,25.4225,0,767,0,0
41.0,25.3925,0,768,0,0
40.0,25.3925,0,768,0,0
40.0,25.3925,0,769,0,0
40.75,25.3925,0,769,0,0
40.75,25.3925,0,770,0,0
40.0,25.377499999999998,0,770,0,0
39.5,25.3925,0,771,0,0
39.75,25.4075,0,771,0,0
41.0,25.3925,0,772,0,0
41.0,25.4075,0,772,0,0
41.25,25.4075,0,773,0,0
41.5,25.4075,0,773,0,0
41.5,25.4075,0,774,0,0
41.5,25.4075,0,774,0,0
41.5,25.4375,0,775,0,0
41.0,25.4075,0,775,0,0
40.75,25.4225,0,776,0,0
40.75,25.4225,0,776,0,0
40.75,25.4075,0,777,0,0
41.0,25.4375,0,777,0,0
41.5,25.4375,0,778,0,0
41.5,25.4225,0,778,0,0
41.5,25.4375,0,779,0,0
41.5,25.4225,0,779,0,0
42.25,25.4375,0,780,0,0
42.75,25.4225,0,780,0,0
42.75,25.4375,0,781,0,0
43.25,25.4225,0,781,0,0
41.75,25.4375,0,782,0,0
41.5,25.4525,0,782,0,0
41.5,25.4525,0,783,0,0
41.0,25.4525,0,784,0,0
40.75,25.4525,0,784,0,0
41.5,25.4375,0,785,0,0
41.5,25.4375,0,785,0,0
41.0,25.4375,0,786,0,0
41.0,25.4375,0,786,0,0
41.0,25.4525,0,787,0,0
40.75,25.4375,0,787,0,0
41.0,25.4375,0,788,0,0
40.75,25.4375,0,788,0,0
41.0,25.4375,0,789,0,0
41.0,25.4375,0,789,0,0
41.0,25.4375,0,790,0,0
40.75,25.4375,0,790,0,0
42.0,25.4375,0,791,0,0
42.5,25.4375,0,791,0,0
41.5,25.4375,0,792,0,0
42.0,25.4375,0,792,0,0
42.0,25.4375,0,793,0,0
41.5,25.4375,0,793,0,0
41.0,25.4375,0,794,0,0
41.0,25.4525,0,794,0,0
41.0,25.4375,0,795,0,0
41.75,25.4525,0,795,0,0
41.75,25.4525,0,796,0,0
41.5,25.4525,0,796,0,0
41.5,25.4675,0,797,0,0
41.0,25.4525,0,797,0,0
40.75,25.4525,0,798,0,0
40.75,25.4375,0,798,0,0
40.75,25.4525,0,799,0,0
40.75,25.4525,0,799,0,0
40.75,25.4525,0,800,0,0
41.5,25.4825,0,800,0,0
41.75,25.4675,0,801,0,0
42.25,25.4675,0,801,0,0
41.5,25.4525,0,802,0,0
41.5,25.4825,0,802,0,0
41.5,25.4675,0,803,0,0
41.25,25.4525,0,803,0,0
41.5,25.4525,0,804,0,0
41.5,25.4675,0,804,0,0
41.0,25.4525,0,805,0,0
40.75,25.4525,0,805,0,0
40.25,25.4525,0,806,0,0
40.75,25.4525,0,806,0,0
40.75,25.4525,0,807,0,0
40.75,25.4525,0,808,0,0
40.0,25.4525,0,808,0,0
40.25,25.4525,0,809,0,0
40.75,25.4525,0,809,0,0
41.0,25.4525,0,810,0,0
41.0,25.4525,0,810,0,0
40.75,25.4525,0,811,0,0
40.75,25.4675,0,811,0,0
39.75,25.4525,0,812,0,0
38.75,25.4525,0,813,0,0
37.5,25.4525,0,813,0,0
37.5,25.4675,0,814,0,0
38.5,25.4525,0,814,0,0
38.0,25.4525,0,815,0,0
37.5,25.4675,0,815,0,0
37.75,25.4675,0,816,0,0
37.5,25.4675,0,816,0,0
37.5,25.485,0,817,0,0
38.0,25.4675,0,817,0,0
39.75,25.485,0,818,0,0
40.5,25.4675,0,818,0,0
40.75,25.485,0,819,0,0
39.5,25.4875,0,819,0,0
39.75,25.47,0,820,0,0
40.5,25.4525,0,820,0,0
42.25,25.485,0,821,0,0
42.5,25.485,0,821,0,0
41.5,25.485,0,822,0,0
40.75,25.4675,0,822,0,0
40.75,25.47,0,823,0,0
41.75,25.487499999999997,0,823,0,0
42.5,25.485,0,824,0,0
42.5,25.502499999999998,0,824,0,0
42.0,25.502499999999998,0,825,0,0
41.0,25.485,0,825,0,0
40.75,25.485,0,826,0,0
40.25,25.485,0,826,0,0
40.0,25.485,0,827,0,0
40.25,25.485,0,827,0,0
42.25,25.5325,0,828,0,0
43.5,25.5,0,828,0,0
43.25,25.5325,0,829,0,0
42.75,25.5175,0,829,0,0
43.0,25.4975,0,830,0,0
44.0,25.502499999999998,0,830,0,0
44.25,25.5175,0,831,0,0
43.75,25.5175,0,832,0,0
44.25,25.5175,0,832,0,0
45.5,25.485,0,833,0,0
45.0,25.5,0,833,0,0
45.75,25.5,0,834,0,0
47.25,25.515,0,834,0,0
47.0,25.5,0,835,0,0
46.5,25.5175,0,835,0,0
46.75,25.515,0,836,0,0
47.0,25.5175,0,836,0,0
46.25,25.5175,0,837,0,0
46.75,25.5175,0,837,0,0
47.0,25.5175,0,838,0,0
47.25,25.515,0,838,0,0
47.75,25.485,0,839,0,0
47.5,25.5175,0,839,0,0
48.0,25.5175,0,840,0,0
47.25,25.5325,0,840,0,0
46.25,25.549999999999997,0,841,0,0
45.5,25.5175,0,841,0,0
45.25,25.5175,0,842,0,0
45.25,25.5325,0,842,0,0
46.25,25.5325,0,843,0,0
45.75,25.5325,0,843,0,0
45.25,25.5175,0,844,0,0
44.75,25.5175,0,844,0,0
45.0,25.5325,0,845,0,0
45.0,25.5325,0,845,0,0
44.75,25.515,0,846,0,0
44.25,25.5325,0,846,0,0
44.25,25.5325,0,847,0,0
44.0,25.5175,0,847,0,0
43.75,25.515,0,848,0,0
43.75,25.5175,0,848,0,0
44.25,25.515,0,849,0,0
45.5,25.5175,0,849,0,0
45.25,25.5175,0,850,0,0
44.5,25.5325,0,850,0,0
44.5,25.5325,0,851,0,0
44.25,25.5325,0,851,0,0
44.75,25.5325,0,852,0,0
45.0,25.515,0,852,0,0
45.5,25.5325,0,853,0,0
45.0,25.5325,0,853,0,0
45.0,25.5325,0,854,0,0
44.25,25.5325,0,854,0,0
44.0,25.5325,0,855,0,0
43.75,25.5325,0,856,0,0
43.0,25.549999999999997,0,856,0,0
43.5,25.5325,0,857,0,0
44.25,25.5325,0,857,0,0
46.75,25.5325,0,858,0,0
48.0,25.5325,0,858,0,0
48.25,25.5325,0,859,0,0
48.0,25.5325,0,859,0,0
47.75,25.5325,0,860,0,0
47.25,25.549999999999997,0,860,0,0
46.25,25.5675,0,861,0,0
45.75,25.55,0,861,0,0
45.75,25.549999999999997,0,862,0,0
45.75,25.5325,0,862,0,0
45.75,25.549999999999997,0,863,0,0
46.0,25.55,0,863,0,0
46.5,25.564999999999998,0,864,0,0
46.75,25.5325,0,864,0,0
47.5,25.5675,0,865,0,0
47.5,25.5675,0,865,0,0
47.75,25.5975,0,866,0,0
48.5,25.5825,0,866,0,0
48.75,25.5825,0,867,0,0
49.25,25.564999999999998,0,867,0,0
48.5,25.5825,0,868,0,0
48.25,25.5975,0,869,0,0
47.75,25.564999999999998,0,869,0,0
47.25,25.5825,0,870,0,0
46.5,25.549999999999997,0,870,0,0
46.5,25.5675,0,871,0,0
46.5,25.55,0,871,0,0
46.5,25.5825,0,872,0,0
46.5,25.564999999999998,0,872,0,0
46.5,25.5825,0,873,0,0
46.5,25.5675,0,873,0,0
46.5,25.565,0,874,0,0
46.0,25.5825,0,874,0,0
46.25,25.5675,0,875,0,0
46.0,25.5975,0,875,0,0
46.25,25.5975,0,876,0,0
45.0,25.6125,1,877,0,0
44.5,25.5825,0,877,0,0
44.5,25.5825,0,878,0,0
44.75,25.5825,0,878,0,0
45.5,25.565,0,879,0,0
45.25,25.5825,0,880,0,0
45.5,25.5825,0,880,0,0
46.0,25.5825,0,881,0,0
45.0,25.5825,0,881,0,0
45.0,25.5975,0,882,0,0
44.5,25.5675,0,882,0,0
44.25,25.5975,0,883,0,0
43.5,25.5825,0,883,0,0
43.5,25.5825,0,884,0,0
42.75,25.5825,0,884,0,0
42.25,25.6125,0,885,0,0
41.5,25.5975,0,885,0,0
41.5,25.5825,0,886,0,0
42.25,25.580000000000002,0,886,0,0
41.25,25.5825,0,887,0,0
41.25,25.5975,0,887,0,0
41.25,25.5975,0,888,0,0
41.0,25.5825,0,888,0,0
40.5,25.6125,0,889,0,0
40.25,25.5825,0,889,0,0
40.25,25.5825,0,890,0,0
40.0,25.5825,0,890,0,0
39.25,25.5975,0,891,0,0
38.75,25.6125,0,891,0,0
38.25,25.6125,0,892,0,0
37.5,25.6125,0,892,0,0
37.25,25.6125,0,893,0,0
37.0,25.6125,0,893,0,0
37.0,25.5825,0,894,0,0
36.5,25.5975,0,894,0,0
36.0,25.5975,0,895,0,0
36.25,25.5975,0,895,0,0
37.0,25.5825,0,896,0,0
37.25,25.5975,0,896,0,0
38.25,25.5825,0,897,0,0
38.75,25.5825,0,897,0,0
39.5,25.5975,0,898,0,0
40.5,25.5975,0,898,0,0
40.75,25.5825,0,899,0,0
40.5,25.6125,0,899,0,0
40.0,25.5975,0,900,0,0
38.5,25.6275,0,900,0,0
38.5,25.5975,0,901,0,0
38.5,25.6125,0,901,0,0
38.5,25.6125,0,902,0,0
38.25,25.5975,0,903,0,0
38.0,25.6125,0,904,0,0
38.0,25.5975,0,904,0,0
38.25,25.6125,0,905,0,0
38.5,25.580000000000002,0,905,0,0
38.25,25.6125,0,906,0,0
38.0,25.5975,0,906,0,0
38.0,25.6125,0,907,0,0
37.5,25.5825,0,907,0,0
37.0,25.5975,0,908,0,0
36.75,25.5975,0,908,0,0
36.25,25.6125,0,909,0,0
36.0,25.5975,0,909,0,0
35.75,25.6125,0,910,0,0
35.25,25.5975,0,910,0,0
35.25,25.6125,0,911,0,0
35.25,25.6125,0,911,0,0
34.75,25.5975,0,912,0,0
34.25,25.6125,0,912,0,0
33.75,25.6125,0,913,0,0
33.5,25.6125,0,913,0,0
33.25,25.6125,0,914,0,0
32.75,25.6275,0,914,0,0
33.5,25.5975,0,915,0,0
33.5,25.6125,0,915,0,0
33.5,25.6125,0,916,0,0
33.25,25.6125,0,916,0,0
33.5,25.6125,0,917,0,0
33.5,25.5975,0,917,0,0
33.25,25.5975,0,918,0,0
32.75,25.6125,0,918,0,0
33.25,25.5975,0,919,0,0
33.0,25.6125,0,919,0,0
32.5,25.627499999999998,0,920,0,0
32.25,25.6125,0,920,0,0
32.0,25.6275,0,921,0,0
31.25,25.6125,0,921,0,0
31.25,25.6125,0,922,0,0
30.5,25.6125,0,923,0,0
30.0,25.6275,0,923,0,0
30.0,25.6125,0,924,0,0
30.0,25.5975,0,924,0,0
30.5,25.5975,0,925,0,0
30.75,25.5825,0,925,0,0
30.75,25.6125,0,926,0,0
30.5,25.5975,0,926,0,0
30.5,25.5975,0,927,0,0
30.0,25.6125,0,928,0,0
29.75,25.6125,0,928,0,0
29.75,25.5975,0,929,0,0
30.0,25.5975,0,929,0,0
30.0,25.5975,0,930,0,0
29.5,25.5825,0,930,0,0
29.25,25.5825,0,931,0,0
29.25,25.6275,0,931,0,0
28.75,25.6125,0,932,0,0
28.0,25.5975,0,932,0,0
27.5,25.6125,0,933,0,0
27.5,25.6125,0,933,0,0
27.25,25.6125,0,934,0,0
27.5,25.5975,0,934,0,0
27.0,25.6125,0,935,0,0
27.0,25.5975,0,935,0,0
27.0,25.6125,0,936,0,0
26.75,25.6125,0,936,0,0
26.75,25.6275,0,937,0,0
26.75,25.5975,0,937,0,0
26.5,25.6125,0,938,0,0
26.5,25.5825,0,938,0,0
26.25,25.6125,0,939,0,0
26.25,25.5825,0,939,0,0
26.0,25.6125,0,940,0,0
25.25,25.5975,0,940,0,0
25.0,25.5975,0,941,0,0
25.0,25.6125,0,941,0,0
24.5,25.5975,0,942,0,0
24.25,25.5975,0,942,0,0
24.25,25.580000000000002,0,943,0,0
24.25,25.6125,0,943,0,0
24.25,25.612499999999997,0,944,0,0
24.0,25.5975,0,944,0,0
24.0,25.6125,0,945,0,0
24.0,25.5975,0,945,0,0
24.0,25.6125,0,946,0,0
24.0,25.6125,0,946,0,0
24.0,25.6125,0,947,0,0
23.75,25.6125,0,947,0,0
23.25,25.5975,0,948,0,0
23.0,25.6125,0,948,0,0
23.0,25.5975,0,949,0,0
23.0,25.6125,0,949,0,0
23.0,25.6275,0,950,0,0
22.5,25.6125,0,950,0,0
22.5,25.6275,0,951,0,0
22.25,25.6275,0,951,0,0
22.25,25.6125,0,952,0,0
22.0,25.6125,0,953,0,0
21.75,25.6125,1,953,0,0
21.75,25.5975,0,954,0,0
21.75,25.6125,0,954,0,0
21.5,25.6125,0,955,0,0
21.25,25.6125,0,955,0,0
21.0,25.6275,0,956,0,0
20.75,25.642500000000002,0,956,0,0
20.75,25.6125,0,957,0,0
20.75,25.6275,0,957,0,0
20.5,25.6275,0,958,0,0
20.5,25.6275,0,958,0,0
20.25,25.6275,0,959,0,0
20.25,25.6425,0,959,0,0
20.0,25.657500000000002,0,960,0,0
20.0,25.6125,0,960,0,0
20.0,25.627499999999998,0,961,0,0
19.75,25.6125,0,961,0,0
19.25,25.6275,0,962,0,0
19.25,25.5975,0,962,0,0
19.25,25.6125,0,963,0,0
19.0,25.6125,0,963,0,0
19.0,25.5975,0,964,0,0
18.75,25.5975,0,964,0,0
18.5,25.5975,0,965,0,0
18.5,25.6125,0,965,0,0
18.5,25.5975,0,966,0,0
