temperature,humidity,fan_on
23.2,28.9,1
22.1,29.1,1
23.1,29.3,1
21.1,34.7,0
22.2,29.5,1
21.1,34.9,0
17.6,33.6,1
16.3,37.8,0
16.4,38.3,0
16.9,33.7,1
17.0,37.8,0
17.6,33.2,1
17.7,33.8,1
19.3,34.7,1
17.7,39.5,0
19.2,32.7,1
19.3,39.2,0
18.3,39.4,0
18.2,34.8,1
17.4,34.6,1
17.6,34.3,1
16.1,37.3,0
17.3,34.3,1
17.7,34.8,1
17.2,38.7,0
18.3,35.2,1
16.3,39.1,0
19.0,41.0,0
20.1,41.0,0
25.4,38.4,1
20.0,41.0,0
23.3,38.4,1
21.0,41.0,0
21.2,41.2,0
20.3,40.8,0
21.4,37.9,1
20.5,41.3,0
22.3,37.9,1
22.0,37.6,1
21.4,41.4,0
21.7,37.6,1
17.6,38.6,0
18.2,35.5,1
19.4,36.0,1
18.5,36.0,1
18.9,40.3,0
20.7,36.3,1
20.2,37.3,1
21.1,36.5,1
25.9,36.6,1
20.7,36.6,1
25.9,36.6,1
18.8,39.8,0
21.2,37.4,1
20.0,40.6,0
21.8,37.2,1
20.2,40.4,0
20.8,40.5,0
20.4,40.3,0
20.4,37.7,0
26.9,36.8,1
20.4,40.3,0
20.9,40.4,0
22.4,36.7,1
27.2,36.8,1
21.7,37.1,1
22.2,37.2,1
18.2,34.4,1
16.9,37.6,0
18.7,34.0,1
17.4,37.6,0
17.5,38.8,0
23.3,36.5,1
23.9,36.5,1
26.0,36.4,1
19.4,43.3,0
19.4,43.3,0
19.5,43.2,0
26.1,37.7,1
24.3,37.7,1
27.3,37.7,1
21.7,37.7,1
21.5,37.9,1
20.7,42.7,0
22.8,37.7,1
20.6,43.0,0
21.0,37.5,1
20.7,43.1,0
22.6,36.6,1
21.0,43.1,0
19.0,35.4,1
16.9,38.7,0
19.4,35.4,1
19.8,35.3,1
20.0,36.4,1
18.3,39.9,0
21.5,36.7,1
19.4,36.7,1
19.0,41.4,0
21.9,38.3,1
22.4,38.3,1
19.4,42.1,0
22.2,38.2,1
21.1,38.1,1
21.3,39.4,1
22.7,39.4,1
20.9,44.7,0
21.0,44.7,0
22.8,39.3,1
22.8,39.2,1
19.9,35.3,1
17.7,38.5,0
18.4,42.4,0
20.0,38.6,1
20.2,38.6,1
19.8,38.8,1
19.7,38.7,1
18.7,42.5,0
18.8,42.6,0
17.5,43.0,0
18.5,39.6,1
18.1,40.2,1
17.2,43.0,0
19.6,40.2,1
18.3,40.2,1
24.1,40.2,1
18.9,40.2,1
18.2,43.2,0
21.7,40.1,1
18.1,40.2,1
24.5,40.1,1
17.9,42.9,0
18.7,42.9,0
19.8,40.6,1
17.5,42.7,0
17.7,38.0,1
19.0,37.8,0
16.8,39.1,0
17.8,38.2,1
17.9,38.7,1
20.4,39.3,1
25.4,40.4,1
18.8,40.2,1
18.4,39.9,0
21.0,40.1,0
19.3,39.8,0
26.2,40.2,1
26.2,40.2,1
20.8,40.2,1
20.4,40.2,1
21.5,39.8,1
22.7,39.8,0
21.3,39.8,1
22.4,39.7,1
27.7,39.8,1
20.5,39.8,0
27.9,39.8,1
22.7,39.7,0
18.5,37.3,1
17.5,38.1,0
18.7,38.7,1
18.6,38.5,1
20.2,39.1,1
18.7,39.7,0
26.3,39.9,1
20.9,40.2,1
19.2,39.7,0
19.8,39.7,0
22.1,40.2,1
21.7,39.9,1
23.3,39.4,1
25.0,39.5,1
23.5,42.2,0
26.6,42.5,0
20.9,42.6,0
20.9,42.6,0
23.6,39.6,1
27.0,42.7,0
23.6,40.0,1
23.4,39.3,1
27.2,42.7,0
21.0,42.7,0
22.4,39.3,1
21.1,39.3,1
22.1,39.3,1
17.4,45.4,0
20.2,43.0,1
18.8,45.4,0
17.9,45.4,0
20.2,45.7,0
20.5,44.9,1
20.0,44.3,1
20.2,44.3,1
21.8,46.5,0
19.7,46.5,0
21.9,46.5,0
19.5,42.3,1
19.9,42.3,1
18.8,45.8,0
17.9,45.8,0
19.3,42.2,1
19.7,46.0,0
20.1,45.7,0
21.6,42.9,1
21.8,44.0,1
20.7,43.5,1
21.0,47.0,0
24.3,43.7,1
21.2,47.3,0
21.5,47.3,0
22.3,43.7,0
22.3,47.3,0
23.5,43.8,1
22.3,47.4,0
22.5,42.3,1
23.8,40.9,1
18.4,46.0,0
20.4,41.1,1
20.4,45.6,0
19.6,45.8,0
21.3,46.5,0
21.0,46.4,0
21.1,46.5,0
21.1,46.5,0
32.0,46.4,0
21.9,42.9,1
23.8,42.9,1
21.5,46.7,0
21.4,46.7,0
23.0,39.8,1
22.8,39.6,1
21.5,46.7,0
21.8,39.5,1
24.0,40.9,1
18.4,46.1,0
19.2,41.3,1
19.7,41.3,1
19.1,46.1,0
19.6,38.8,1
19.3,44.8,0
18.7,44.8,0
18.2,44.8,0
19.2,44.7,0
19.4,38.5,1
20.4,38.3,1
19.2,44.8,0
17.1,38.7,1
17.0,38.5,1
17.8,39.3,1
18.0,43.3,0
18.9,39.4,1
19.2,39.6,1
19.5,39.0,1
17.0,43.2,0
18.0,43.5,0
19.2,39.6,1
19.8,39.5,1
19.8,39.5,1
23.4,43.5,0
19.5,44.0,0
22.1,40.6,1
16.6,43.4,0
18.0,39.2,1
18.7,39.2,1
18.4,39.2,1
18.0,43.4,0
22.9,39.9,1
21.6,44.6,0
19.3,44.7,0
21.4,39.0,1
21.3,39.5,1
23.3,39.2,1
21.6,44.5,0
22.5,37.8,1
23.1,37.8,1
21.5,38.0,1
23.0,45.5,0
18.2,39.2,1
18.5,39.2,1
19.1,39.8,1
19.4,42.5,0
17.2,42.9,0
17.8,39.6,1
17.5,39.0,1
18.5,38.6,1
18.7,40.1,1
21.7,44.8,0
18.8,43.9,0
18.8,43.9,0
20.9,41.4,1
18.8,40.6,0
21.1,43.9,0
21.1,40.6,0
20.3,40.6,1
19.8,40.6,1
21.7,41.5,1
21.7,41.1,1
24.1,39.7,1
23.2,39.8,1
23.2,39.7,1
23.2,39.7,1
22.6,46.1,0
21.2,46.2,0
23.2,39.7,1
18.6,42.3,0
17.1,42.1,0
19.0,38.1,1
17.5,36.3,1
18.2,36.7,1
17.7,36.4,1
19.0,37.8,1
20.0,35.9,1
18.0,43.1,0
21.7,43.2,0
19.7,34.2,1
18.0,43.1,0
19.1,35.9,1
20.0,35.9,1
20.2,36.3,1
22.3,45.0,0
21.1,46.0,0
22.5,39.1,1
22.9,39.7,1
23.6,39.9,1
22.9,39.8,1
23.5,46.0,0
22.6,39.2,1
23.0,39.2,1
23.0,39.7,1
18.9,42.0,0
17.7,36.0,1
17.3,41.7,0
18.4,36.2,1
17.7,36.0,1
18.8,36.0,1
20.7,42.9,0
19.9,37.6,1
20.2,37.6,1
20.2,37.6,1
19.9,37.6,1
18.1,42.8,0
20.6,42.8,0
19.7,38.1,1
18.5,43.4,0
22.7,38.9,1
22.4,38.9,1
20.7,45.6,0
23.1,45.7,0
24.1,38.4,1
22.6,38.2,1
23.1,45.6,0
22.8,38.7,1
22.2,38.6,1
20.1,35.9,1
19.5,42.8,0
16.3,37.0,1
32.1,42.2,0
15.9,37.9,1
18.8,38.1,1
17.3,38.2,1
19.6,38.1,1
18.9,38.2,1
14.6,42.6,0
19.1,37.7,1
35.5,43.1,0
17.1,36.4,1
17.2,36.9,1
16.5,36.6,1
16.1,36.6,1
18.3,37.3,1
15.0,40.7,0
19.6,37.8,1
35.0,41.4,0
16.9,37.5,1
20.8,37.6,1
18.2,37.6,1
18.2,42.6,0
18.1,42.5,0
39.5,42.4,0
21.4,37.6,1
38.4,43.0,0
25.7,37.1,1
19.6,43.4,0
23.0,36.7,1
20.6,36.7,1
24.9,43.6,0
24.6,43.6,0
20.2,43.5,0
27.2,36.6,1
19.2,37.6,1
19.2,38.6,1
23.7,38.4,1
23.0,40.1,1
21.1,40.0,1
20.8,39.9,1
19.8,43.1,0
26.9,40.1,1
22.3,39.8,1
26.3,43.1,0
22.6,40.0,1
25.3,43.1,0
26.9,40.1,1
22.1,39.5,1
24.6,42.7,1
21.4,43.6,1
27.4,43.7,1
21.2,41.1,1
21.1,41.0,1
23.2,41.7,1
18.7,38.0,1
16.6,42.4,0
17.9,38.0,1
19.2,38.0,1
17.9,42.5,0
17.5,38.2,1
18.8,38.2,1
18.8,44.3,0
21.7,38.1,1
22.4,38.1,1
22.5,38.3,1
19.5,38.5,1
19.0,44.3,0
19.2,43.1,0
21.8,38.8,1
19.4,43.9,0
20.8,38.9,1
21.8,39.0,1
19.9,44.4,0
22.1,39.0,1
21.9,39.0,1
23.4,40.3,1
21.1,46.1,0
23.3,45.8,0
24.7,38.7,1
22.9,37.8,1
23.8,38.7,1
21.8,46.2,0
24.8,46.0,0
24.5,37.1,1
24.5,36.5,1
24.7,36.5,1
20.6,37.4,1
19.2,43.0,0
19.2,43.0,0
20.6,37.3,1
20.7,38.0,1
20.6,38.0,1
20.2,37.2,1
21.1,43.8,0
21.0,43.6,0
22.3,38.7,1
22.1,38.1,1
23.3,39.0,1
23.7,39.2,1
22.2,45.3,0
23.3,39.3,1
21.9,45.3,0
22.1,45.3,0
22.3,45.6,0
22.9,39.5,1
23.0,45.9,0
24.6,40.0,1
23.9,39.9,1
22.8,45.9,0
24.2,40.0,1
23.8,45.9,0
25.3,46.0,0
21.0,43.5,0
22.5,38.8,1
22.2,38.8,1
23.4,38.3,1
23.5,38.3,1
23.2,38.3,1
24.6,37.9,1
22.8,44.4,0
25.5,37.4,1
22.7,44.4,0
22.4,44.1,0
23.4,38.7,1
24.2,38.6,1
21.1,34.5,1
20.0,34.5,1
20.0,34.5,1
20.0,34.6,1
18.2,40.7,0
19.9,33.9,1
18.0,40.9,0
21.4,36.6,1
21.3,36.2,1
21.0,36.2,1
21.5,36.6,1
19.3,43.1,0
19.2,42.7,0
21.6,37.2,1
19.9,43.8,0
23.7,36.8,1
21.1,36.8,1
21.0,36.6,1
20.4,36.6,1
21.0,36.6,1
21.0,36.6,1
21.0,36.6,1
21.4,36.6,1
20.9,36.6,1
17.9,42.4,0
19.5,37.8,1
19.4,37.9,1
19.4,38.0,1
20.0,37.4,1
19.8,37.1,1
18.2,42.6,0
20.9,38.6,1
19.9,38.6,1
21.0,38.7,1
22.1,38.7,1
19.0,43.6,0
20.0,38.7,1
20.9,38.6,1
21.7,39.2,1
36.1,18.9,1
36.5,19.5,1
36.2,19.4,1
36.3,18.9,1
36.2,16.4,1
38.7,16.6,1
38.6,18.1,1
38.2,20.2,1
38.9,16.8,1
38.7,16.7,1
38.5,16.1,1
37.8,18.4,1
38.2,19.4,1
39.3,18.6,1
38.1,19.5,1
38.0,19.1,1
38.9,17.8,1
37.8,20.1,1
37.7,19.5,1
36.3,27.5,1
37.9,19.7,1
37.5,20.3,1
37.5,27.2,1
37.6,20.1,1
37.7,19.5,1
38.0,21.2,1
36.9,27.2,1
36.1,27.6,1
36.6,19.8,1
37.7,19.7,1
36.7,27.3,1
37.9,19.8,1
37.9,19.7,1
36.4,23.5,1
36.1,21.9,1
36.1,22.7,1
35.6,18.4,1
35.6,38.4,1
30.5,41.8,1
36.0,23.5,1
36.5,21.9,1
36.0,22.9,1
36.1,15.7,1
36.7,23.7,1
36.5,23.8,1
36.2,27.3,1
35.8,28.1,1
36.0,26.4,1
35.9,22.0,1
36.0,23.2,1
32.2,62.1,0
34.8,51.0,1
34.6,50.7,1
34.6,50.0,1
34.6,52.3,1
34.0,51.9,1
34.1,52.0,1
33.6,53.2,1
33.7,53.9,1
31.7,61.3,1
33.9,52.0,1
33.4,53.5,1
33.5,53.4,1
32.3,69.7,1
32.2,69.2,1
31.6,70.5,1
32.2,64.9,1
31.6,68.8,1
31.5,70.2,1
30.1,74.7,1
31.1,72.1,1
32.0,68.7,1
32.5,65.0,1
31.9,66.5,1
32.1,65.8,1
32.0,67.7,1
29.9,78.7,0
32.7,65.5,1
32.3,65.9,1
32.4,65.0,1
32.3,66.2,1
32.6,65.8,1
32.6,65.8,1
32.6,65.8,1
33.6,64.9,1
32.9,61.0,1
32.8,62.6,1
32.6,53.5,1
30.2,70.5,1
33.2,63.2,1
33.8,58.1,1
32.6,63.3,1
33.6,62.1,1
34.1,61.4,1
31.7,66.0,1
34.1,61.7,1
31.8,66.6,1
31.9,66.5,1
31.9,66.8,1
32.3,65.9,1
32.7,63.4,1
32.7,63.1,1
29.1,83.5,1
29.2,83.5,1
29.1,83.5,1
28.7,78.6,1
28.7,82.2,1
28.5,86.4,1
27.9,90.1,1
26.9,88.3,1
27.8,88.4,1
28.1,87.4,1
28.0,87.6,1
28.4,82.7,1
28.4,83.4,1
28.4,83.4,1
28.4,83.1,1
28.9,78.0,1
28.6,76.0,1
29.0,79.0,1
28.8,77.8,1
29.3,76.9,1
29.4,77.6,1
28.8,77.6,1
29.0,77.6,1
29.2,76.5,1
29.2,75.9,1
26.9,67.0,1
29.8,87.3,1
29.5,81.2,1
29.5,81.1,1
29.6,77.7,1
29.2,79.5,1
29.3,79.1,1
30.7,68.9,1
28.6,78.6,1
28.5,82.0,1
28.8,78.2,1
28.8,78.0,1
29.2,77.5,1
28.9,78.4,1
28.7,79.0,1
28.7,75.5,1
29.2,73.8,1
29.0,72.8,1
29.4,74.6,1
30.5,72.0,1
29.4,77.8,1
31.7,67.8,1
31.8,67.5,1
30.9,69.8,1
30.9,70.7,1
31.1,74.3,1
30.9,74.3,1
32.0,67.7,1
32.0,68.7,1
31.7,62.2,1
31.5,63.9,1
31.7,67.2,1
32.1,63.2,1
29.8,67.6,1
31.2,69.1,1
30.3,67.2,1
28.8,77.1,1
30.0,70.1,1
30.1,71.5,1
30.1,71.3,1
30.1,67.2,1
29.9,67.8,1
30.0,68.9,1
30.9,66.9,1
29.3,76.9,1
29.9,67.8,1
29.9,66.7,1
29.6,71.5,1
30.1,70.6,1
29.4,72.7,1
30.3,68.1,1
30.9,67.2,1
29.3,70.9,1
30.0,72.1,1
29.4,70.5,1
30.0,72.2,1
29.7,71.5,1
30.3,72.2,1
29.8,72.7,1
29.9,73.5,1
30.5,71.5,1
29.8,74.8,1
29.7,74.7,1
29.8,75.0,1
29.7,74.8,1
31.7,63.6,1
30.1,73.1,1
29.9,74.5,1
29.9,74.8,1
30.3,70.6,1
32.2,71.2,1
30.2,81.0,1
30.1,80.7,1
30.2,79.8,1
30.3,79.3,1
30.3,78.9,1
30.2,80.3,1
30.0,79.9,1
30.9,72.3,1
30.8,69.8,1
30.8,70.5,1
30.7,69.5,1
34.3,72.9,1
29.7,73.2,1
30.2,73.5,1
30.6,67.9,1
31.1,65.9,1
31.3,66.5,1
31.5,63.8,1
31.7,64.7,1
31.7,63.7,1
31.7,64.9,1
30.7,67.2,1
30.8,67.4,1
31.1,60.8,1
31.2,61.4,1
31.4,60.8,1
31.4,60.7,1
31.2,60.1,1
31.8,61.8,1
31.2,58.1,1
31.8,60.7,1
31.8,59.4,1
31.7,58.6,1
31.5,58.2,1
31.7,57.1,1
32.9,52.5,1
32.7,52.7,1
32.8,52.7,1
32.9,52.3,1
33.9,49.3,1
33.4,49.6,1
32.1,52.6,1
34.1,47.9,1
32.4,54.2,1
32.4,54.2,1
28.5,76.9,1
29.0,73.8,1
30.4,76.5,1
29.3,75.5,1
28.2,75.7,1
30.3,75.6,1
27.5,81.2,1
27.8,80.6,1
28.1,80.7,1
28.4,78.9,1
27.8,89.3,1
27.6,89.6,1
27.4,92.4,1
27.7,94.2,1
27.9,91.7,1
27.9,90.0,1
27.6,89.0,1
27.1,95.3,1
27.5,93.7,1
27.5,92.6,1
29.7,75.1,1
27.9,82.9,1
28.1,84.1,1
26.6,89.2,1
27.4,88.5,1
28.0,87.1,1
28.3,81.6,1
27.7,87.9,1
28.1,86.6,1
28.2,84.6,1
29.0,83.4,1
29.2,83.1,1
28.0,84.8,1
28.0,84.2,1
27.9,84.0,1
27.6,85.0,1
28.3,83.2,1
28.4,83.9,1
28.4,83.5,1
29.9,72.1,1
29.4,73.2,1
29.1,73.8,1
29.2,75.5,1
28.7,77.5,1
28.7,78.2,1
29.1,74.3,1
29.5,80.1,1
28.8,79.2,1
28.9,71.5,1
29.1,71.5,1
29.4,70.0,1
28.6,80.4,1
29.1,81.5,1
29.3,81.7,1
29.3,82.7,1
30.3,73.7,1
29.6,76.7,1
28.6,79.3,1
28.5,79.5,1
30.6,74.6,1
29.0,78.2,1
28.6,75.5,1
29.2,77.5,1
29.2,77.5,1
29.2,78.3,1
29.0,78.4,1
30.0,60.1,1
30.4,61.1,1
29.8,64.4,1
29.7,65.5,1
29.7,68.8,1
29.8,66.1,1
30.4,66.6,1
29.9,67.6,1
29.8,68.1,1
31.5,67.4,1
31.8,66.0,1
31.2,68.5,1
31.0,69.8,1
30.7,73.4,1
30.5,71.3,1
30.7,66.9,1
29.9,69.0,1
29.7,76.4,1
30.4,76.4,1
30.0,76.6,1
31.2,69.9,1
31.1,69.4,1
31.6,57.5,1
31.1,64.6,1
30.8,63.6,1
31.4,63.6,1
30.8,63.3,1
30.2,65.3,1
30.3,66.3,1
30.4,42.7,1
30.1,43.6,1
30.3,43.6,1
29.9,42.6,1
31.8,31.2,1
30.3,38.6,1
30.1,39.0,1
28.2,45.4,1
28.2,46.2,1
31.2,37.2,1
31.9,36.5,1
30.7,34.6,1
30.4,34.4,1
30.8,33.1,1
31.4,37.7,1
31.5,31.7,1
30.9,32.2,1
31.7,31.5,1
30.2,36.0,1
30.4,38.2,1
32.4,29.2,1
31.5,31.0,1
33.4,28.1,1
33.5,28.4,1
34.0,27.6,1
33.3,28.7,1
33.9,27.6,1
33.7,27.6,1
33.7,27.6,1
33.7,27.6,1
32.2,31.3,1
32.4,35.7,1
31.9,30.7,1
30.8,36.7,1
31.2,36.4,1
31.7,31.8,1
31.8,43.4,1
31.8,44.0,1
31.9,43.3,1
30.1,40.9,1
30.7,41.5,1
31.2,39.5,1
31.9,40.3,1
31.9,40.2,1
31.8,41.1,1
32.0,39.8,1
31.6,37.6,1
31.7,35.8,1
32.1,34.2,1
31.6,34.3,1
31.8,39.0,1
32.0,32.7,1
32.1,33.1,1
31.9,35.5,1
32.1,36.1,1
32.1,35.7,1
31.5,37.1,1
32.1,36.7,1
31.7,35.4,1
31.7,36.0,1
31.6,36.2,1
31.4,36.2,1
31.6,31.8,1
31.0,37.4,1
31.1,37.3,1
30.7,32.3,1
30.8,33.1,1
30.9,36.1,1
31.8,31.5,1
32.4,30.0,1
32.1,31.1,1
32.1,30.6,1
32.8,27.9,1
32.8,27.7,1
33.0,28.3,1
31.5,29.8,1
31.7,29.5,1
31.8,28.1,1
32.1,25.6,1
32.0,26.6,1
31.1,25.4,1
30.1,25.4,1
31.6,24.9,1
31.8,25.3,1
31.1,25.4,1
32.0,26.1,1
33.4,29.8,1
31.7,23.8,1
32.3,23.6,1
32.2,23.2,1
32.3,23.4,1
30.6,25.9,1
30.9,26.6,1
29.8,32.0,1
29.6,33.4,1
30.0,31.4,1
30.8,31.1,1
31.7,28.4,1
31.7,29.8,1
30.5,30.3,1
31.3,28.2,1
30.8,26.9,1
31.6,27.7,1
31.8,29.6,1
32.5,26.2,1
29.9,33.0,1
31.6,26.4,1
30.9,21.7,1
31.4,22.7,1
32.6,18.2,1
31.5,20.8,1
31.8,20.2,1
31.6,21.2,1
31.8,19.4,1
31.8,20.8,1
31.8,21.1,1
32.8,22.5,1
32.5,21.5,1
32.6,21.2,1
32.0,20.8,1
30.7,22.0,1
31.3,20.2,1
30.4,18.5,1
30.1,19.3,1
30.1,18.0,1
29.7,17.2,1
29.5,17.5,1
30.9,20.0,1
29.0,19.4,1
28.9,19.8,1
27.9,19.2,1
26.1,17.9,1
32.2,54.1,1
32.7,56.4,1
31.9,36.5,1
28.8,33.6,1
30.6,36.1,1
27.6,38.0,1
29.3,39.1,1
28.6,38.8,1
28.9,30.0,1
32.5,31.9,1
31.8,32.0,1
28.1,32.8,1
28.8,33.2,1
28.1,33.5,1
27.7,34.1,1
28.0,33.7,1
29.2,33.2,1
28.7,33.3,1
25.8,36.3,1
26.0,36.1,1
25.6,36.4,1
28.0,34.2,1
27.2,34.8,1
27.2,34.3,1
26.9,35.1,1
26.9,34.0,1
24.4,33.9,1
27.4,32.5,1
27.3,32.6,1
27.6,33.2,1
27.3,32.9,1
26.4,34.7,0
27.2,30.4,1
26.2,30.7,1
27.3,31.6,1
26.8,31.2,1
27.0,30.3,1
27.6,32.9,1
28.2,34.4,1
36.6,34.0,1
35.6,31.4,1
32.9,38.5,1
30.5,28.2,1
36.8,27.4,1
29.2,24.3,1
30.8,30.1,1
29.5,32.9,1
29.9,23.4,1
37.6,18.8,1
37.3,17.7,1
35.1,31.1,1
32.6,29.5,1
34.5,31.9,1
30.4,27.3,1
30.6,27.6,1
30.7,27.5,1
30.7,28.2,1
28.8,36.6,1
25.9,54.3,0
26.6,50.6,0
24.8,50.8,0
24.5,51.7,0
38.9,24.9,1
39.6,24.1,1
30.6,47.7,1
30.4,46.0,1
28.6,47.8,1
31.8,43.7,1
31.4,45.0,1
31.3,45.3,1
31.5,44.4,1
30.9,45.0,1
31.5,44.9,1
31.1,44.0,1
31.6,42.4,1
30.3,46.0,1
29.2,46.8,0
29.5,46.1,1
29.0,46.4,1
26.7,49.3,1
29.3,46.6,1
29.0,45.9,1
30.4,42.8,1
30.6,42.5,1
31.1,41.9,1
29.8,45.2,0
29.4,46.9,1
29.4,46.1,1
29.3,44.9,1
25.5,36.8,1
26.5,37.2,1
26.5,37.8,1
24.5,40.2,1
23.2,44.8,0
22.5,46.1,0
23.5,45.4,0
24.6,43.2,0
26.5,43.3,0
24.1,43.1,0
26.0,42.8,0
25.1,42.3,0
24.6,42.6,0
23.8,41.9,0
22.7,46.2,0
22.1,45.1,0
22.5,35.7,0
22.8,36.7,0
23.4,36.7,0
21.4,37.9,0
22.4,37.7,0
21.3,36.9,0
22.2,41.3,0
23.0,38.2,0
22.0,45.5,0
31.5,41.5,1
31.5,41.0,1
31.3,41.5,1
33.3,34.8,1
29.9,38.9,1
29.8,38.9,1
29.4,41.3,1
32.8,46.4,1
32.5,45.9,1
32.4,44.4,1
32.2,41.5,1
24.5,42.7,1
25.2,42.5,1
25.3,43.4,1
30.9,33.9,1
28.5,35.7,1
29.8,34.8,0
29.8,35.7,0
28.8,35.7,0
30.4,35.1,1
26.2,44.2,1
27.7,43.1,1
20.8,32.8,0
20.7,33.1,0
24.6,41.8,0
23.5,39.2,0
21.5,39.3,0
21.0,41.8,0
21.0,41.8,0
25.2,33.7,0
22.2,36.5,0
22.8,41.1,1
26.6,43.1,0
24.8,42.9,0
25.0,42.4,0
26.4,41.2,0
24.9,42.0,0
26.0,41.7,0
26.9,45.3,0
20.9,49.3,0
22.6,59.8,0
21.6,55.8,0
26.8,48.6,0
27.0,45.8,0
27.1,46.4,0
28.2,45.6,0
27.1,44.5,0
27.7,45.4,0
28.5,44.6,0
28.2,44.5,0
27.5,45.6,0
26.4,46.7,0
27.3,46.1,0
27.7,45.6,0
27.4,45.4,0
27.2,45.5,0
26.1,46.4,0
27.2,45.0,0
24.3,47.8,0
24.9,47.6,0
26.6,46.4,0
26.9,43.9,0
26.0,44.3,0
25.6,46.1,0
22.0,31.4,0
24.7,37.4,0
24.1,39.0,0
24.1,39.0,0
23.1,39.7,0
24.4,42.7,0
23.4,40.5,0
22.7,41.4,0
22.5,41.4,0
22.8,39.8,0
23.8,39.7,0
22.8,41.3,0
22.1,42.4,0
23.1,40.8,0
24.4,38.2,0
24.0,38.7,0
24.4,37.6,0
23.4,38.7,0
24.3,34.3,0
24.0,35.8,0
23.8,36.6,0
24.4,35.8,0
27.6,27.1,0
27.3,28.5,0
27.3,28.5,0
26.0,28.7,0
27.2,28.5,0
27.6,27.7,0
28.6,30.0,0
22.5,26.9,0
25.9,26.6,0
23.0,27.7,0
23.9,27.5,0
24.6,27.1,0
23.6,27.0,0
21.4,32.7,0
23.4,39.5,0
26.9,42.2,0
27.2,41.5,0
27.4,41.8,0
26.1,42.0,0
26.7,41.6,0
26.7,41.8,0
25.1,42.9,0
25.9,40.6,0
25.3,42.1,0
25.4,41.1,0
25.5,40.5,0
25.2,41.4,0
23.0,44.0,0
26.9,31.5,1
26.6,31.3,1
25.8,33.0,1
24.4,32.8,1
26.2,31.5,1
26.2,31.3,1
21.5,41.1,0
26.1,29.3,0
24.7,30.6,0
26.0,37.2,0
28.0,35.2,0
26.4,36.4,0
27.3,34.6,0
26.8,36.0,0
27.1,35.0,0
27.5,34.8,1
28.3,34.3,1
27.1,35.2,1
27.1,35.2,1
25.8,31.9,0
25.9,33.3,0
25.9,32.7,0
23.4,36.3,0
24.6,26.6,0
24.8,27.5,1
24.5,27.5,1
23.1,28.6,1
23.0,30.6,1
22.8,30.8,1
22.2,31.0,1
21.1,32.7,1
25.7,35.0,1
25.0,36.2,1
25.2,37.7,1
21.1,38.9,1
25.3,35.3,1
35.4,45.0,1
36.7,41.5,1
36.7,41.5,1
37.3,41.2,1
35.8,36.7,1
37.1,36.3,1
23.5,41.9,0
23.4,38.4,0
36.3,24.9,1
36.4,26.1,1
35.4,27.5,1
36.3,27.1,1
38.4,34.2,1
22.5,57.1,0
24.5,49.1,0
22.8,52.7,0
36.4,40.4,1
23.1,53.0,0
24.7,49.7,0
37.9,46.8,1
36.3,46.9,1
32.9,57.7,1
34.6,44.5,1
26.4,49.5,0
25.7,56.2,0
23.9,54.0,0
23.8,57.2,1
24.7,64.6,0
28.2,61.2,0
37.2,53.8,1
35.4,55.4,1
34.8,58.6,1
34.8,57.7,1
33.7,60.6,1
34.6,57.9,1
34.0,60.2,1
25.4,66.2,0
27.3,64.9,0
31.3,73.9,1
31.5,67.4,1
31.1,72.6,1
32.4,57.6,1
33.8,48.5,1
32.2,58.6,1
31.2,58.4,1
34.5,50.5,1
35.0,55.3,1
35.0,54.4,1
34.6,51.0,1
36.6,43.1,1
36.3,42.7,1
36.4,44.2,1
35.7,45.6,1
37.7,36.5,1
38.0,35.4,1
36.5,44.7,1
36.8,44.2,1
37.1,43.3,1
34.5,54.6,1
33.1,57.4,1
33.0,58.1,1
35.5,51.5,1
34.2,54.3,1
34.4,54.4,1
31.9,68.1,1
31.2,70.5,1
31.8,68.9,1
34.0,61.2,1
33.9,60.4,1
33.7,60.8,1
32.7,63.9,1
36.5,52.3,1
33.5,60.3,1
33.4,61.0,1
33.3,61.2,1
37.3,53.9,1
35.6,55.3,1
35.9,55.3,1
35.6,53.6,1
36.0,58.4,1
34.9,58.9,1
34.7,58.7,1
34.6,59.1,1
35.1,55.8,1
35.2,55.3,1
34.6,56.3,1
34.8,55.2,1
34.5,56.3,1
34.7,55.4,1
34.9,53.6,1
27.5,49.8,1
27.7,46.3,1
35.8,56.0,1
35.2,55.9,1
34.7,55.5,1
34.7,55.4,1
34.9,54.9,1
33.6,65.2,1
33.4,64.6,1
31.6,65.5,1
31.8,65.5,1
32.8,64.7,1
30.0,69.5,1
32.5,63.8,1
32.7,64.7,1
32.8,64.4,1
32.7,65.5,1
32.7,65.5,1
31.8,63.9,1
32.0,64.2,1
31.8,67.6,1
31.9,66.9,1
32.1,67.5,1
32.0,67.4,1
32.0,67.2,1
32.7,63.7,1
31.9,67.0,1
32.2,67.3,1
32.1,66.1,1
32.0,66.1,1
32.2,65.8,1
31.9,63.0,1
32.1,63.0,1
32.9,64.7,1
32.2,64.9,1
35.5,28.2,1
36.2,28.3,1
32.2,26.8,1
33.0,27.0,1
33.6,26.6,1
32.3,26.2,1
29.9,73.8,1
30.3,75.7,1
30.1,74.8,1
30.4,73.3,1
30.5,73.3,1
30.6,73.3,1
31.3,74.2,1
31.0,74.4,1
31.7,77.0,1
30.3,75.4,1
31.0,75.3,1
30.1,82.4,1
30.3,76.0,1
32.8,68.7,1
