temperature,humidity,fan_on
25.6,81.2,0
31.0,69.4,1
23.9,82.2,0
22.6,71.0,0
40.8,62.4,1
28.0,65.3,1
30.2,70.6,1
29.4,84.4,1
22.0,64.2,0
31.2,76.1,1
24.6,90.8,0
24.6,70.7,0
36.2,63.3,1
28.4,69.1,0
25.3,82.1,0
25.2,75.5,0
34.9,71.7,0
26.9,74.3,0
22.3,85.0,0
33.8,78.6,1
23.7,79.9,0
28.0,78.0,1
24.9,82.1,0
29.4,51.2,1
26.7,88.9,0
24.4,89.3,0
28.7,70.6,1
29.8,58.4,1
26.2,62.2,0
36.4,58.4,1
26.3,87.3,0
32.4,85.3,1
26.9,59.8,0
24.5,95.5,0
29.2,88.0,1
26.1,84.8,0
27.0,80.6,1
26.3,70.2,0
23.8,60.8,0
29.2,62.4,0
24.4,74.8,0
22.0,88.8,0
22.8,76.0,0
26.9,86.4,0
29.3,68.3,1
25.2,81.8,0
28.3,69.4,0
22.4,74.3,0
23.7,83.3,0
31.8,71.1,1
27.0,66.4,0
24.4,74.1,0
30.5,64.5,1
30.6,74.6,1
23.6,69.9,0
33.5,85.7,1
23.1,79.9,0
24.0,69.2,0
29.3,68.3,0
36.1,68.6,1
29.9,54.4,1
31.6,98.0,1
29.5,68.6,0
27.7,77.9,1
26.0,68.4,0
26.4,57.0,0
26.9,93.4,0
32.2,80.2,1
29.2,69.5,1
33.1,85.4,1
32.2,79.5,1
31.6,64.3,1
24.8,92.9,0
30.3,83.2,1
32.7,85.4,1
30.2,64.7,0
22.7,60.5,1
31.4,67.5,1
28.6,90.7,1
27.1,79.9,1
31.9,84.1,1
29.9,93.7,1
32.8,83.5,1
27.7,70.7,0
29.6,66.3,1
22.0,82.9,0
27.5,76.7,1
32.8,66.5,1
26.2,69.6,0
34.2,81.3,1
27.8,68.5,0
23.5,74.7,0
28.5,69.3,1
36.3,50.5,1
29.1,66.4,1
22.0,79.5,0
22.0,68.1,0
24.7,61.5,1
31.6,73.3,1
23.1,84.4,0
23.7,68.7,0
24.3,85.0,0
22.0,89.4,0
27.5,65.6,0
29.1,72.7,0
27.8,83.1,1
22.0,76.9,0
25.1,74.4,0
27.9,89.1,1
28.9,72.5,0
31.0,86.1,1
27.0,65.0,0
28.3,70.2,0
29.0,96.3,1
24.3,76.1,0
24.7,85.9,1
27.3,70.4,0
35.2,70.5,0
27.3,49.8,0
26.6,65.6,0
28.5,62.4,0
32.4,69.8,0
33.6,69.2,1
25.6,60.3,0
30.3,80.6,1
33.5,98.0,1
25.7,76.0,0
32.6,79.5,1
28.4,51.1,1
22.0,87.4,1
28.9,77.5,1
32.8,63.2,1
31.9,89.4,1
34.7,68.1,1
26.3,59.5,1
32.2,84.6,1
29.7,58.4,1
31.6,59.6,0
24.7,81.0,0
30.3,83.2,1
33.9,71.4,0
24.5,85.7,0
27.3,77.1,1
25.4,81.5,0
36.9,62.9,1
35.9,54.2,0
25.9,85.9,0
22.0,86.7,1
28.2,60.0,1
28.8,69.2,0
31.0,68.2,1
22.4,87.5,0
26.0,76.9,0
24.9,90.7,0
30.1,66.9,1
31.7,60.5,1
22.0,77.5,0
25.3,61.0,0
28.8,85.8,0
22.0,71.0,1
31.1,87.7,1
30.7,55.7,1
28.3,68.6,1
23.7,78.7,0
33.7,69.5,1
25.0,72.9,0
28.6,74.3,0
29.8,62.9,1
31.2,72.2,1
30.2,78.9,1
26.6,64.5,0
27.5,80.5,1
23.8,90.7,0
26.2,84.0,0
28.0,67.3,0
27.9,77.5,1
28.0,51.0,1
30.9,70.4,1
31.6,81.4,1
26.7,86.0,0
28.4,95.8,1
32.7,90.3,1
22.0,70.0,0
28.3,47.2,1
23.7,87.4,0
28.4,77.5,1
22.4,79.5,0
24.5,74.9,0
22.0,85.2,0
25.2,87.7,1
24.3,84.5,0
25.5,72.1,0
27.1,59.8,0
35.4,88.6,1
22.0,74.1,0
25.3,88.3,1
34.6,80.3,1
25.6,89.6,0
34.9,59.8,1
22.2,73.9,0
30.8,85.7,1
29.5,82.3,1
29.1,78.1,1
29.0,67.8,0
36.3,65.6,1
29.2,65.7,0
27.1,85.5,1
24.9,78.0,0
29.5,70.2,0
24.1,84.2,0
27.7,93.0,1
36.3,82.6,1
24.5,85.6,1
29.1,84.9,1
22.0,86.6,0
22.0,77.8,0
30.8,90.9,1
32.8,84.3,1
27.0,80.4,1
29.3,88.4,1
27.5,85.5,1
27.4,73.3,0
28.9,92.8,1
33.2,67.1,1
26.1,70.6,0
24.3,84.1,1
26.3,62.1,0
30.3,62.2,1
22.0,64.3,0
32.9,71.8,1
27.8,78.1,1
28.8,66.0,1
22.0,78.0,0
22.0,89.1,1
27.4,77.1,0
26.1,71.7,0
28.9,73.4,0
28.3,79.5,1
32.3,60.8,1
29.5,80.4,0
26.9,80.7,0
27.1,87.3,0
26.1,76.3,1
24.7,72.2,0
29.9,60.1,1
23.3,78.7,0
29.2,68.8,1
32.4,76.1,1
27.0,75.3,1
26.2,78.4,0
29.1,57.0,0
34.1,68.0,1
24.9,69.7,0
31.5,72.0,0
25.5,82.5,0
29.4,71.3,1
24.4,71.9,0
24.9,94.3,0
22.0,70.1,0
30.0,72.4,1
26.9,70.1,0
26.1,86.7,0
22.0,87.0,0
26.5,54.2,0
26.2,83.0,0
27.0,71.1,1
22.0,84.6,0
32.9,68.4,1
29.8,83.1,1
26.5,81.7,0
24.6,81.2,0
26.8,76.7,0
29.7,84.6,1
33.5,68.6,1
25.9,98.0,0
30.1,78.6,1
22.0,76.6,0
24.8,77.0,0
23.9,76.8,0
27.2,94.6,1
25.2,69.8,0
30.6,71.9,1
22.3,71.5,0
23.8,69.3,0
27.6,68.6,1
26.7,69.3,1
24.7,73.5,0
24.9,56.3,0
28.5,88.6,1
22.0,73.2,0
22.2,94.3,0
23.5,72.5,0
25.8,75.8,0
29.0,68.6,1
34.7,76.1,1
23.8,69.8,0
26.8,61.3,0
23.7,82.5,0
25.8,63.3,0
22.4,70.1,0
26.2,80.1,0
28.9,62.2,1
33.9,62.6,1
30.7,84.0,1
23.2,71.2,0
33.3,74.4,0
22.0,81.1,0
23.7,74.8,0
28.8,66.3,1
30.2,70.8,1
27.4,87.5,1
25.9,70.3,0
27.7,77.2,1
36.3,60.6,1
28.4,72.7,0
28.1,77.5,1
35.2,75.2,1
22.0,84.9,1
26.8,89.7,0
37.0,73.9,1
36.0,71.8,1
24.4,79.8,0
33.3,71.4,1
27.6,65.0,0
29.0,72.2,1
37.2,81.0,1
33.2,68.8,1
27.3,67.5,0
33.3,62.1,1
33.5,58.6,1
22.2,70.7,0
32.8,76.8,1
25.2,72.6,0
24.9,76.0,0
28.6,68.3,0
29.3,71.5,0
22.8,78.4,0
32.3,64.5,1
24.8,72.9,0
28.9,51.8,1
27.5,80.2,1
22.2,64.3,0
29.0,87.5,1
31.9,58.3,1
26.6,77.9,0
31.4,62.2,0
29.5,64.4,1
27.5,75.2,0
32.6,67.0,1
34.8,85.4,1
29.6,74.9,0
22.7,91.4,0
28.7,93.4,1
34.5,49.8,1
32.6,87.3,0
26.4,83.8,0
28.9,67.4,0
29.1,61.7,0
30.8,76.3,1
26.6,72.2,0
28.9,86.2,1
26.9,98.0,0
36.9,55.7,1
22.0,80.4,0
32.6,78.2,1
31.2,78.7,1
23.9,84.0,0
28.5,74.0,0
22.3,85.4,0
30.1,61.9,1
27.4,77.9,1
22.0,98.0,0
31.2,91.9,1
25.8,72.9,0
29.4,76.2,1
23.2,87.3,0
26.2,71.8,0
28.8,77.6,1
26.2,75.1,0
23.7,84.4,0
30.5,76.8,1
22.0,95.1,0
22.0,78.5,0
22.7,74.6,0
35.8,73.0,1
22.0,80.0,0
31.4,87.8,1
28.8,72.0,0
32.0,61.9,1
31.0,65.9,1
24.3,89.8,1
25.2,64.6,0
28.1,84.8,1
25.8,80.9,0
28.6,86.1,1
22.0,75.5,0
27.2,87.3,1
31.3,68.6,1
26.8,81.6,0
25.0,85.1,0
33.3,58.7,1
37.4,58.7,1
27.4,95.0,1
24.8,72.4,0
26.2,81.4,0
27.6,52.0,0
30.8,64.6,1
31.1,80.0,0
29.1,61.3,0
30.1,68.6,1
28.9,56.7,1
25.9,81.1,0
25.3,80.9,0
31.9,88.7,1
29.2,56.9,0
27.7,74.1,0
22.7,60.8,0
25.2,77.0,0
31.9,68.9,0
23.8,58.6,1
25.8,75.4,1
23.3,64.0,0
26.3,84.1,0
26.7,59.6,0
28.0,86.1,1
24.5,61.4,0
26.5,84.1,0
23.5,83.2,0
22.0,85.3,0
26.5,87.3,0
29.1,72.0,0
23.3,75.0,0
22.0,67.8,0
24.0,83.7,0
32.1,57.5,1
30.0,64.3,1
30.8,64.6,1
28.7,71.0,0
28.6,93.9,1
28.3,74.5,1
27.1,73.2,0
30.2,78.5,1
28.7,79.5,1
22.0,82.1,0
27.5,87.6,1
26.1,86.5,0
22.7,81.1,1
28.8,83.1,1
26.3,70.4,0
28.9,94.9,1
23.8,77.4,0
23.1,72.6,0
30.5,75.6,1
22.0,98.0,0
27.3,76.2,1
25.4,90.6,0
26.9,76.1,0
23.4,79.0,0
22.0,67.2,0
27.9,96.9,1
33.5,69.4,1
25.9,66.3,0
23.0,70.5,0
34.6,69.4,0
30.7,70.8,1
34.5,69.2,1
31.6,73.1,1
23.4,91.6,0
28.6,60.6,1
26.7,72.3,0
29.3,83.6,1
35.0,54.6,1
27.4,60.9,0
28.2,80.7,1
27.6,78.1,0
24.3,77.0,0
23.6,84.7,0
28.7,62.8,1
24.3,78.6,1
25.6,53.0,0
34.0,65.9,1
28.6,62.4,1
30.6,69.3,0
30.6,80.6,1
27.2,62.7,0
29.2,72.3,0
35.6,70.7,0
36.5,57.4,1
34.8,63.6,1
36.3,47.2,0
32.7,64.8,1
22.7,79.9,0
29.8,59.2,0
24.8,79.0,1
28.7,81.8,1
24.6,69.4,1
31.4,70.5,1
34.5,65.3,1
22.0,84.6,0
25.7,74.6,0
23.6,75.3,1
22.0,91.9,0
31.1,65.0,1
27.0,58.4,0
27.4,86.9,1
34.7,77.4,1
31.0,70.6,1
32.3,87.3,0
29.5,65.8,1
30.3,64.8,1
29.7,73.3,1
32.8,89.5,1
24.1,67.9,0
30.3,74.8,0
30.1,66.4,1
27.3,89.5,1
30.1,73.6,1
36.0,78.8,1
22.7,59.8,0
27.0,75.5,0
26.9,77.4,0
30.6,85.2,1
25.8,66.7,0
22.0,81.3,0
23.3,87.5,0
28.5,71.8,0
24.7,67.0,0
33.4,83.7,1
24.7,85.9,0
27.1,61.1,0
28.7,76.1,1
23.7,92.6,0
30.6,79.2,1
23.3,91.0,0
26.7,98.0,0
31.2,73.1,1
32.3,60.1,0
36.4,57.3,1
22.4,88.1,0
23.4,60.5,0
33.2,76.8,1
28.6,56.5,1
22.2,71.5,0
22.0,69.3,0
31.5,56.6,0
25.7,73.3,0
34.7,73.9,1
27.9,76.1,1
25.5,83.8,0
27.0,80.3,0
32.7,67.3,1
22.0,95.7,0
33.8,64.3,1
30.5,59.9,1
29.9,74.6,0
33.3,71.1,1
24.2,77.3,0
23.9,74.1,0
26.9,75.0,0
26.0,78.9,0
27.1,84.4,1
31.5,80.4,1
32.5,65.9,1
27.5,70.9,0
27.6,86.6,0
27.4,67.4,0
23.6,71.8,0
22.9,75.4,0
25.1,75.3,0
32.3,69.7,1
25.3,86.0,0
30.5,75.1,1
22.0,65.1,0
28.4,82.2,1
24.9,70.8,1
26.3,84.4,0
29.1,76.8,0
34.6,85.2,1
27.4,73.6,0
28.4,81.5,1
30.0,77.1,1
34.1,77.4,1
26.4,72.9,0
34.2,75.6,1
27.3,61.9,1
22.4,86.8,0
26.3,63.5,0
31.3,80.7,1
29.8,74.8,0
31.5,82.4,1
36.5,74.2,1
24.2,86.9,0
25.0,71.7,0
35.0,50.6,1
35.5,77.2,1
26.6,64.4,0
25.7,77.9,0
26.4,62.7,0
24.1,92.9,0
24.7,81.6,0
26.7,67.9,0
30.9,70.5,1
28.9,72.9,1
31.8,87.2,1
35.2,63.8,1
30.8,61.0,1
26.4,71.4,0
28.8,60.7,1
22.8,72.9,0
27.0,91.1,0
32.7,64.1,1
25.3,65.2,1
30.6,49.3,1
25.7,74.4,0
24.4,79.6,0
30.6,86.5,1
27.3,54.7,0
23.9,58.9,0
27.5,83.6,1
35.1,78.6,1
25.6,64.3,0
28.4,60.2,1
22.0,83.9,0
33.5,72.8,0
36.8,58.9,1
22.0,93.9,0
25.2,80.4,0
27.1,77.7,1
33.5,60.7,1
29.7,67.7,1
27.1,70.7,0
26.9,75.6,0
28.4,62.6,1
33.7,76.1,1
26.3,91.7,0
23.6,90.5,0
27.1,62.2,0
26.9,91.8,0
22.0,75.8,0
28.5,71.1,1
30.5,62.4,1
31.8,66.4,1
26.5,98.0,0
24.6,74.5,0
25.9,62.7,0
28.0,74.1,0
36.3,63.8,1
25.2,56.6,0
31.1,83.9,1
28.9,69.6,0
22.1,87.4,0
28.0,82.0,1
32.5,70.5,1
23.6,72.3,0
26.0,73.7,0
27.0,81.7,1
28.6,64.9,1
29.4,75.3,1
26.0,94.4,0
24.8,97.8,0
27.9,73.2,1
36.1,71.7,1
29.0,64.7,1
26.2,84.1,0
33.2,69.7,1
32.8,67.8,1
29.7,78.4,1
31.8,58.6,1
32.2,78.5,1
23.8,83.6,1
25.9,71.6,0
22.0,66.3,0
28.2,80.0,1
30.2,86.7,0
27.4,67.6,0
32.8,72.9,1
27.3,62.4,0
22.0,75.2,0
27.9,78.2,1
33.9,67.1,1
31.0,72.0,1
27.3,51.6,1
23.0,91.9,0
31.7,65.9,1
24.8,73.6,0
27.8,88.6,1
24.4,84.6,0
29.9,82.6,1
34.1,54.6,1
29.2,75.4,1
25.9,85.7,0
22.9,85.1,0
26.5,83.2,0
32.8,91.2,1
32.0,64.6,1
22.0,87.9,0
22.7,85.1,0
22.0,81.7,0
25.8,80.4,1
30.7,60.1,1
29.9,79.1,1
30.1,81.9,1
23.2,78.8,0
22.0,68.1,0
22.0,76.8,1
31.6,63.0,1
22.0,84.5,0
37.3,68.8,1
27.7,70.4,0
29.8,70.0,1
25.0,75.0,0
22.0,86.0,0
32.9,75.4,0
27.6,81.7,1
25.8,84.6,0
23.7,62.0,0
23.3,73.2,0
30.3,64.7,1
28.3,59.9,1
28.6,61.5,1
33.8,77.3,0
29.3,79.0,0
23.0,85.7,0
35.4,63.3,1
28.6,77.8,1
25.8,89.6,0
26.6,84.8,0
25.8,80.1,0
22.0,76.8,0
24.9,88.3,0
32.4,61.4,1
30.6,67.6,1
31.8,98.0,1
26.7,69.4,0
28.9,80.1,1
25.4,86.4,0
28.2,85.3,1
26.6,79.7,0
30.3,72.8,1
25.6,70.2,0
24.0,78.2,0
33.5,80.0,1
24.2,76.8,0
30.9,85.2,1
32.7,84.6,1
35.7,69.6,1
25.1,72.2,0
24.0,81.9,0
24.7,81.1,0
27.3,58.1,0
28.4,57.3,1
28.6,73.8,0
33.2,85.2,1
25.9,88.5,0
26.6,66.9,0
26.0,82.1,0
30.8,78.8,1
22.0,78.7,0
35.2,63.7,1
31.0,79.5,0
35.1,78.9,1
26.5,72.7,0
35.0,81.5,1
28.5,81.7,1
30.8,60.6,1
22.0,89.3,0
22.9,79.3,0
31.1,81.0,1
24.7,82.6,0
27.9,65.0,0
26.7,63.5,1
29.8,64.5,1
24.5,82.7,0
27.9,63.8,0
27.1,84.4,1
26.4,72.5,0
23.1,73.8,0
29.4,83.2,0
33.2,69.6,1
32.5,80.9,1
31.3,86.8,1
24.6,62.8,0
22.0,77.6,0
26.3,71.3,0
27.8,81.0,1
22.0,84.7,0
23.5,62.2,0
35.0,60.1,1
36.7,70.4,1
34.7,75.9,1
29.4,91.8,1
22.0,70.8,0
27.2,67.9,0
32.4,58.3,1
32.5,84.5,1
22.0,83.6,0
30.1,67.5,1
27.5,62.1,0
27.7,88.2,1
25.5,74.3,0
26.2,76.9,0
25.9,68.1,0
23.0,94.8,0
26.7,72.8,0
30.3,60.8,1
34.2,69.8,1
29.7,74.4,0
22.0,80.0,0
22.0,75.1,0
30.4,85.4,1
29.2,69.5,1
22.8,67.0,0
30.1,74.5,1
26.4,77.3,0
22.8,56.0,0
25.9,78.9,0
27.8,60.4,0
22.0,90.4,0
22.2,71.4,0
27.2,62.5,0
29.9,70.0,1
30.7,85.7,1
24.3,97.7,1
31.0,83.3,1
25.7,86.5,0
24.7,89.5,0
24.2,64.3,0
22.6,84.7,0
27.8,95.8,1
30.8,81.1,1
30.3,97.7,1
31.8,62.8,1
33.5,64.6,1
28.9,83.0,1
29.8,69.6,0
26.8,75.2,0
31.6,74.9,1
32.6,74.5,1
25.3,78.9,0
25.2,98.0,0
27.0,75.2,1
31.3,80.5,0
33.2,58.1,1
22.0,83.5,0
25.6,90.7,0
29.1,70.2,0
30.3,73.9,1
26.9,78.2,0
29.2,86.3,1
25.6,65.1,0
29.5,74.0,1
22.0,78.5,0
29.3,59.5,0
28.5,94.7,1
29.3,57.4,0
32.3,74.0,1
28.6,90.9,1
33.3,70.8,1
22.9,75.5,0
30.5,68.4,1
22.0,67.4,0
23.8,79.0,0
24.6,85.1,0
29.8,65.9,0
28.8,52.6,1
33.7,59.1,1
29.4,70.9,0
31.0,86.5,1
25.1,85.6,0
31.6,77.3,1
23.3,83.4,0
25.5,73.0,0
29.1,97.0,1
24.0,87.2,1
22.0,80.1,0
29.3,85.6,1
24.8,90.4,0
29.9,78.8,1
29.1,80.3,1
32.7,83.8,0
32.0,68.0,1
33.5,67.4,1
28.8,65.0,1
23.0,79.3,0
23.8,81.3,0
26.4,81.9,0
22.4,70.1,0
23.1,91.9,0
25.0,97.5,1
22.0,82.1,0
30.1,81.5,0
26.3,57.7,0
22.0,71.7,0
25.5,83.8,0
23.0,78.7,0
33.2,78.9,0
33.3,70.3,1
30.3,85.1,1
35.6,93.6,1
30.2,83.1,1
28.7,78.6,1
30.6,75.2,1
26.8,72.8,0
22.2,83.2,0
26.5,66.5,0
29.3,81.0,1
22.5,79.7,0
31.9,70.5,1
32.6,79.3,1
30.3,75.7,1
30.6,77.2,1
23.8,76.9,0
33.2,66.2,1
31.9,80.8,1
35.4,65.3,1
26.9,79.9,0
26.8,97.5,0
33.4,85.3,1
34.6,78.0,1
28.5,68.0,0
31.5,94.7,1
22.0,84.4,0
26.5,89.9,1
26.9,63.2,0
32.2,59.5,1
22.0,67.5,0
27.5,88.2,1
27.4,68.5,0
32.2,86.1,1
30.5,96.0,1
32.9,77.8,1
31.3,83.0,1
24.9,93.9,0
30.8,74.7,1
30.5,79.1,1
28.2,67.0,0
25.4,63.9,0
27.4,86.2,1
27.0,93.1,1
30.9,90.1,1
29.1,64.2,1
26.4,75.9,0
31.6,58.4,1
24.6,98.0,0
24.2,95.5,0
26.5,66.3,0
26.3,96.9,0
31.0,66.7,1
26.9,87.4,1
33.2,79.0,1
22.2,89.7,0
29.6,80.1,1
29.1,56.9,1
32.1,64.3,1
22.0,98.0,0
24.5,85.7,0
30.8,64.2,1
34.0,61.6,1
31.2,51.4,0
29.7,79.3,1
27.8,55.3,0
35.7,76.8,1
26.2,78.7,0
26.2,64.2,0
25.2,87.5,0
26.4,92.1,0
22.0,81.3,0
25.7,59.2,0
28.8,69.6,1
27.1,73.3,0
30.5,70.3,1
26.1,78.2,1
25.1,84.7,0
31.4,70.3,1
30.7,93.0,1
28.8,74.8,0
34.8,64.4,1
23.8,84.3,0
31.8,58.9,1
33.8,69.6,1
23.9,57.4,0
26.6,64.8,0
32.8,84.4,1
24.0,82.8,0
29.6,58.6,1
28.0,76.7,1
23.9,92.0,0
22.0,89.6,0
24.5,65.9,0
26.7,60.2,0
22.0,83.9,1
28.7,79.7,1
26.3,62.2,0
26.0,72.2,0
30.2,56.5,1
22.0,69.5,0
30.8,76.3,1
29.8,79.6,1
25.9,69.7,1
33.1,83.7,1
29.9,65.6,1
23.6,82.2,0
26.3,53.0,0
27.2,93.0,1
25.6,70.9,0
33.9,53.5,0
27.4,87.7,1
33.7,67.7,1
22.9,70.5,0
22.0,68.3,0
30.6,89.7,1
22.0,71.0,0
22.0,79.6,0
30.0,76.0,1
33.0,86.5,1
30.7,74.7,1
36.0,72.9,1
33.2,84.3,1
22.0,92.4,0
22.3,82.7,0
33.2,81.4,1
27.2,90.0,1
32.1,79.1,1
28.0,56.3,1
22.0,61.0,0
27.8,67.3,0
31.4,70.9,1
30.5,72.2,1
22.0,77.6,0
30.7,89.5,1
22.0,70.0,0
30.0,61.7,0
29.8,96.3,1
26.3,79.8,0
24.4,89.5,0
23.5,84.8,0
26.4,84.5,0
27.6,73.8,0
28.7,50.1,1
29.4,68.9,1
23.1,72.4,0
34.2,81.8,1
23.6,77.0,0
22.0,82.1,0
31.3,48.3,1
34.2,67.1,1
26.4,81.4,0
31.0,96.8,0
26.1,98.0,0
23.8,80.9,0
22.9,91.7,0
30.7,76.4,1
25.3,71.7,0
27.8,86.9,1
22.4,84.7,0
28.0,69.4,0
24.9,77.4,1
29.3,70.5,0
29.5,82.7,1
24.4,98.0,0
34.7,85.6,1
30.5,67.4,1
33.6,49.2,1
28.4,78.9,1
26.9,98.0,0
25.9,65.6,0
28.6,86.6,0
22.0,80.7,0
28.0,66.1,0
30.0,83.5,1
22.0,81.5,0
31.6,60.7,1
32.9,75.2,1
33.4,77.8,1
27.0,68.2,0
32.6,70.1,1
32.4,78.2,1
31.5,69.8,1
24.8,71.1,0
29.1,67.4,1
24.8,91.7,0
30.5,93.8,1
30.9,64.6,1
27.8,77.6,1
23.9,72.3,0
29.0,78.5,1
28.0,84.7,1
25.9,74.4,0
26.0,89.3,0
33.7,58.1,1
31.0,69.6,1
33.2,61.7,1
30.3,85.1,1
31.4,64.9,1
22.0,70.5,0
28.6,60.3,1
27.5,61.3,0
23.6,84.5,0
32.5,71.4,1
31.6,62.5,1
28.7,71.7,0
27.3,78.7,1
31.2,70.5,1
26.0,80.8,0
23.5,93.8,0
28.0,59.9,0
25.6,80.9,0
27.3,68.6,0
25.1,61.1,0
34.6,62.2,1
29.4,85.4,1
28.0,82.0,1
24.6,75.0,0
32.4,61.1,1
30.1,60.8,1
26.5,81.2,0
25.6,84.3,0
31.5,53.6,1
28.4,75.4,1
35.5,68.5,1
23.9,79.5,0
31.9,68.6,1
22.0,85.9,0
26.4,65.5,0
24.8,80.3,0
27.2,79.4,0
22.5,73.2,0
25.7,82.8,0
32.7,65.6,0
30.5,58.8,1
31.2,84.0,1
22.8,82.7,0
24.5,82.6,0
28.8,56.3,1
30.6,73.4,1
24.9,97.1,0
22.7,58.2,0
26.3,89.0,0
27.1,82.1,1
23.6,68.1,0
27.0,76.0,0
23.5,94.5,0
31.7,51.8,1
22.0,96.0,0
24.8,86.8,0
30.6,74.4,1
22.0,68.1,0
39.6,66.1,1
34.4,53.8,1
26.9,93.2,0
26.9,67.1,0
22.3,72.0,0
24.9,66.6,0
22.0,85.6,0
31.4,82.6,1
22.3,69.0,0
28.8,72.1,1
33.2,60.1,0
25.7,52.3,0
26.8,74.7,0
22.6,96.8,0
26.5,91.4,0
30.7,73.6,0
29.8,74.4,0
28.2,67.1,1
30.8,71.2,1
23.8,89.2,0
25.1,67.3,0
32.6,85.3,1
24.8,67.2,0
22.0,71.2,1
22.8,72.5,0
31.6,56.6,1
23.3,88.8,0
25.3,67.5,0
25.5,90.8,0
30.0,76.2,1
33.0,64.8,1
29.2,70.2,0
28.5,73.2,1
25.6,86.5,0
35.7,77.5,1
22.9,71.3,0
35.0,75.5,1
28.2,81.9,1
31.1,79.3,1
28.9,80.0,1
31.3,78.7,1
22.9,88.3,0
27.1,69.4,0
22.4,66.6,0
29.8,61.0,1
30.9,61.6,0
22.0,78.4,0
23.1,81.5,0
26.5,83.2,1
22.8,81.9,0
26.5,71.3,0
27.1,88.4,0
25.4,69.5,0
29.8,48.5,0
26.1,74.4,0
28.1,72.4,1
31.1,79.9,0
29.4,77.5,1
27.0,65.4,0
31.8,64.3,1
29.7,70.8,0
35.8,66.5,1
26.4,60.9,0
27.7,98.0,1
31.3,61.7,1
31.5,64.4,1
39.2,84.5,1
30.8,72.1,1
32.1,62.1,1
28.0,49.3,1
33.3,57.5,1
31.3,69.8,1
29.4,97.0,1
23.3,77.5,0
32.0,76.6,1
23.4,98.0,0
27.8,88.2,1
22.0,80.2,0
30.9,66.3,1
22.0,92.4,1
29.5,64.5,1
32.2,65.5,1
25.3,77.2,0
29.0,67.3,1
30.5,77.6,1
30.8,79.3,0
29.1,67.7,0
30.7,78.1,1
34.6,65.1,1
30.2,62.7,1
27.4,72.7,0
30.8,95.4,1
29.9,78.5,1
23.3,86.2,0
22.0,77.8,0
22.0,90.1,0
29.5,75.0,1
33.4,75.3,1
32.2,61.7,1
33.0,62.1,1
33.4,65.2,1
27.8,76.4,1
30.3,80.4,1
34.1,77.2,1
26.3,77.0,0
22.0,93.5,1
28.4,70.3,1
22.6,86.7,0
25.2,75.6,1
26.5,77.2,0
26.6,87.1,0
22.0,82.9,0
25.0,70.4,0
28.2,76.3,1
29.8,64.0,1
27.3,83.2,1
27.8,61.1,0
32.0,92.5,0
25.6,69.1,0
22.9,94.2,0
29.4,66.9,1
33.4,75.7,1
35.5,63.9,1
27.1,68.4,0
27.4,89.2,1
22.0,54.7,0
28.1,66.4,0
31.2,50.4,1
29.4,75.8,0
25.2,88.0,0
24.9,70.3,0
31.0,76.7,1
29.6,72.2,0
23.9,73.2,0
29.6,67.5,1
31.7,74.0,1
36.0,82.0,1
28.6,75.6,1
27.7,88.5,1
26.1,72.4,0
22.0,76.1,1
26.8,73.1,0
26.0,87.0,0
25.6,78.2,0
22.8,74.7,0
33.2,79.9,1
25.1,75.7,0
30.5,55.8,1
25.7,71.9,0
26.2,81.2,1
36.4,80.3,1
29.3,75.5,1
32.5,68.3,1
33.0,67.4,1
30.9,74.0,1
28.6,73.2,0
31.5,87.1,1
27.4,70.5,0
22.0,81.1,0
22.8,63.9,0
22.8,83.3,0
33.7,60.9,1
24.9,89.7,0
28.6,73.5,1
31.5,81.9,0
36.6,88.1,1
26.0,69.4,0
26.2,91.1,0
27.1,93.0,1
23.6,92.1,0
22.0,79.6,0
25.1,81.8,0
30.4,80.2,1
33.8,65.6,1
32.6,58.6,1
22.0,77.1,1
24.6,93.8,0
27.4,65.4,1
32.8,80.8,1
22.0,78.9,0
32.2,65.2,0
28.2,84.2,1
22.0,87.6,0
33.3,93.4,1
31.5,55.3,1
25.6,68.9,1
24.8,78.8,0
28.6,92.2,1
27.9,68.7,0
33.7,56.6,1
28.3,75.1,1
27.0,85.5,0
32.1,90.8,1
27.2,78.0,1
34.3,57.5,1
29.3,97.3,1
34.1,81.5,1
22.0,71.7,0
25.5,69.2,0
29.0,68.0,0
27.5,65.2,0
29.3,68.1,1
29.7,64.9,0
24.2,69.8,0
33.8,92.8,1
31.8,63.6,1
33.9,57.5,1
25.1,71.5,0
31.1,71.1,1
22.0,83.6,0
33.5,67.7,1
25.5,64.3,0
30.1,60.7,1
22.0,92.1,0
27.6,89.8,1
32.4,73.6,1
25.6,66.0,0
32.5,70.9,1
24.2,82.6,0
34.8,89.6,1
30.3,69.2,1
24.2,88.9,0
22.6,77.4,0
22.0,77.4,0
22.0,93.0,0
22.0,60.4,0
29.5,60.2,0
32.2,67.2,1
23.4,79.3,0
22.0,78.0,0
31.9,68.9,1
27.3,54.2,0
30.3,71.5,1
27.6,84.6,1
27.5,68.0,0
35.3,71.8,1
31.1,79.1,1
22.0,98.0,0
27.8,88.4,1
29.8,64.2,0
22.8,66.7,0
27.7,55.5,0
23.5,81.4,0
25.9,90.4,0
31.3,93.3,1
22.3,79.4,0
26.1,71.1,0
33.2,92.0,1
33.0,81.0,1
23.3,77.1,0
28.2,62.0,1
